Agent 0,Agent 1
15,6
29,14
19,19
21,29
24,8
25,5
23,15
25,3
34,2
26,11
33,3
28,8
30,5
32,0
38,10
0,0
29,1
31,3
26,2
0,0
25,24
0,0
22,14
19,10
17,23
26,7
26,16
26,6
20,5
21,3
23,2
27,8
23,20
27,6
17,2
23,23
16,2
22,13
23,0
21,18
19,21
22,29
22,21
22,28
17,6
28,1
19,12
19,0
19,0
24,25
17,27
23,0
24,2
23,2
18,1
21,5
19,14
27,19
21,1
27,29
23,1
22,25
28,5
33,14
29,22
16,3
16,2
5,0
25,0
13,17
15,22
27,3
20,4
18,27
21,34
21,0
16,27
17,26
20,46
18,12
16,22
13,30
47,32
26,51
36,35
22,35
25,34
22,24
17,3
18,36
17,36
60,34
17,38
27,2
37,32
18,40
17,36
18,33
15,25
15,25
17,28
44,50
19,31
14,24
26,0
13,3
27,0
42,23
21,20
20,25
59,28
16,34
18,37
21,3
26,39
30,0
19,0
21,1
24,42
23,2
23,36
21,3
22,2
73,19
19,46
17,0
18,1
20,2
17,2
23,2
22,3
19,11
17,29
20,39
22,3
20,3
16,2
16,42
19,36
16,58
19,40
13,25
18,0
16,30
18,1
17,29
17,31
76,23
16,32
71,25
17,23
17,35
17,0
46,28
12,0
13,0
26,2
19,22
19,6
17,7
23,3
29,2
6,1
17,29
42,25
17,1
20,4
9,16
35,20
32,2
99,0
33,1
75,15
84,13
72,13
11,20
26,2
15,31
42,12
17,0
16,0
17,32
13,3
19,2
47,25
56,30
15,31
43,35
68,56
16,33
17,33
17,1
18,1
98,82
14,34
18,0
16,33
6,15
31,2
15,0
15,34
20,41
17,38
14,1
31,37
19,2
15,4
99,0
71,26
17,32
20,36
22,39
30,3
15,0
7,17
17,0
27,0
18,0
21,1
14,0
23,3
16,35
18,1
15,0
17,37
19,5
18,1
60,29
13,26
16,35
15,37
33,35
23,4
18,33
5,13
12,0
13,24
15,28
16,0
16,31
17,0
19,3
19,35
12,0
16,33
14,25
40,28
16,31
25,21
37,28
16,29
17,33
23,12
54,35
18,46
18,40
12,0
17,36
16,31
51,29
19,37
27,10
58,30
19,36
50,31
19,28
65,14
57,35
4,0
22,2
3,0
21,38
35,12
23,9
16,35
16,1
24,2
21,5
25,16
33,7
26,7
15,0
19,6
22,7
20,33
24,3
29,3
66,26
50,32
13,26
13,26
18,38
46,27
13,28
18,37
16,31
15,27
20,1
19,35
28,1
19,2
3,0
19,3
20,0
33,23
8,20
5,1
18,36
48,16
13,28
8,19
17,6
16,31
18,5
18,43
18,39
11,22
16,2
19,6
16,9
13,30
17,5
16,35
18,36
14,3
18,4
0,0
25,31
22,60
12,1
1,0
23,1
1,0
14,33
1,0
4,10
22,14
23,5
6,19
12,5
8,0
21,14
6,15
22,3
11,0
20,3
20,1
31,9
25,1
26,5
15,17
25,7
25,4
18,0
27,10
32,3
26,5
18,22
26,3
27,24
15,32
30,7
19,3
23,0
30,0
23,4
30,0
25,0
26,6
33,0
27,1
28,1
33,0
26,1
28,2
27,6
27,0
27,3
22,4
30,4
31,2
28,3
24,0
28,3
29,2
24,0
34,0
37,30
34,1
25,2
27,19
22,3
25,2
37,4
33,3
31,3
36,6
37,5
37,5
36,0
32,9
32,0
32,11
26,0
37,0
38,7
39,0
32,0
42,1
41,3
43,0
21,0
25,5
26,4
27,1
28,0
34,1
15,0
21,3
31,5
26,2
28,4
17,6
24,7
19,6
8,0
28,5
22,1
19,6
24,0
28,2
22,4
16,0
22,1
83,71
21,2
28,3
20,1
21,4
18,5
29,16
15,0
16,5
15,8
25,6
32,6
19,9
17,0
26,0
26,10
19,38
17,18
20,2
31,2
13,7
22,7
26,2
13,0
20,35
15,3
20,3
16,29
21,39
28,3
19,16
25,6
15,28
16,46
21,45
16,26
13,6
16,1
15,0
27,4
25,21
26,1
25,0
45,0
99,0
99,0
99,0
98,0
99,0
99,0
98,0
93,0
99,0
99,0
97,0
96,0
95,0
96,0
99,0
99,0
99,0
86,0
96,0
97,0
99,0
96,0
