Agent 0,Agent 1
7,6
0,1
0,5
5,0
14,2
47,0
0,0
0,5
0,0
6,11
2,30
5,7
6,2
10,22
13,16
0,18
3,4
0,13
0,16
0,17
0,19
0,37
0,40
0,97
0,94
0,93
0,97
0,96
0,95
0,95
0,94
0,97
0,83
0,81
0,84
0,93
0,96
0,94
0,95
0,93
0,93
0,96
0,95
0,96
0,95
0,94
0,95
0,97
0,95
0,96
1,0
0,0
0,44
1,71
3,0
0,0
0,2
0,80
9,33
0,91
0,95
0,88
0,93
0,46
0,92
0,90
0,94
0,95
0,95
0,91
0,96
0,88
0,92
0,90
0,94
0,93
5,1
6,3
0,97
0,97
8,12
15,5
0,96
21,10
0,97
0,97
23,16
91,1
2,92
0,31
43,0
0,96
72,24
82,1
16,2
27,2
10,0
0,1
7,91
8,2
0,89
0,51
2,91
0,97
16,0
0,0
20,0
21,1
96,1
96,1
30,1
0,1
19,0
0,0
0,0
0,90
12,2
16,3
14,0
22,0
22,0
23,7
26,6
33,0
17,0
35,0
48,0
72,0
40,0
37,4
20,0
21,0
29,4
45,7
37,0
39,2
32,0
32,1
46,4
25,0
37,1
51,0
58,2
35,4
44,2
54,3
19,0
31,0
41,5
61,3
40,4
56,0
77,0
43,2
38,1
76,2
99,0
58,3
36,1
0,0
0,85
0,0
1,0
2,0
16,3
1,33
13,2
6,7
1,0
17,0
7,71
6,75
11,7
27,0
32,1
20,0
22,8
60,0
26,0
21,71
31,0
23,73
36,4
30,4
14,0
40,8
29,6
31,10
30,5
29,11
36,2
33,7
33,12
25,9
23,1
32,5
30,10
27,19
34,47
16,0
26,0
44,0
99,0
99,0
15,0
23,0
22,0
32,0
30,2
32,4
32,8
44,5
55,0
46,2
42,4
39,3
54,4
39,9
50,4
64,6
54,2
57,5
43,5
29,8
36,4
29,7
29,17
46,6
40,2
42,4
43,4
54,3
70,4
49,5
38,2
42,8
46,9
55,5
88,2
82,1
42,5
35,7
25,0
43,0
40,1
69,0
80,0
65,0
20,7
17,15
16,71
15,34
16,80
17,81
16,54
19,80
16,82
17,82
17,82
16,74
32,1
16,34
18,71
16,73
17,79
16,80
16,81
16,82
16,82
16,82
16,81
16,82
16,82
15,83
16,82
16,81
16,53
16,81
15,81
17,0
16,73
16,81
16,2
17,79
23,24
20,64
21,62
16,75
17,64
16,78
15,67
17,81
17,0
16,78
17,0
18,0
19,0
18,60
17,80
19,80
19,60
17,78
19,70
16,73
16,31
21,0
18,71
17,81
16,55
18,49
21,0
15,47
18,29
17,71
20,77
22,38
15,81
21,0
16,0
21,73
21,32
15,51
16,77
16,81
16,0
15,58
15,55
15,0
19,69
17,38
15,82
18,67
17,81
18,64
15,39
17,36
15,35
22,33
22,59
26,0
19,35
17,68
18,42
18,57
17,51
17,37
15,74
16,81
15,68
15,79
16,72
15,0
16,66
17,79
19,0
17,69
18,73
18,62
17,64
17,82
16,45
17,58
17,65
16,62
15,79
16,36
18,60
16,13
16,74
15,71
15,62
16,78
16,77
24,0
20,31
15,77
20,0
17,52
16,74
23,0
20,65
18,79
15,81
15,0
16,62
17,76
15,79
16,77
21,0
17,65
16,65
20,53
17,75
21,31
15,66
18,25
16,77
15,78
16,69
21,73
18,15
18,68
19,46
19,52
16,76
16,61
15,72
15,0
21,29
25,23
16,77
23,0
15,69
16,15
17,28
15,55
16,31
11,0
22,31
6,28
13,32
15,1
10,0
16,25
0,15
16,24
36,27
13,29
17,30
18,27
26,27
46,28
43,26
54,29
62,26
49,31
56,28
11,28
16,39
12,43
0,11
12,28
12,28
2,8
13,29
2,11
14,29
18,35
15,32
23,34
8,24
23,35
14,0
22,42
17,0
29,42
28,4
20,24
16,30
41,0
14,1
15,29
14,1
15,40
26,40
23,0
19,35
20,1
23,37
22,43
22,30
31,29
28,41
37,33
73,25
12,85
14,71
13,85
14,0
3,96
13,52
15,37
16,32
54,31
55,35
66,31
59,36
14,85
0,13
63,34
0,97
13,65
13,86
15,40
14,77
14,48
14,40
14,41
15,32
21,42
