Agent 0,Agent 1
1,12
2,38
5,0
8,1
1,0
7,2
3,39
7,0
4,4
3,16
5,0
93,1
12,1
1,7
0,9
0,33
0,10
0,10
0,12
3,14
0,21
0,22
0,19
3,19
4,20
0,22
3,27
0,29
3,26
0,25
3,25
6,23
2,25
10,24
8,30
11,23
4,28
6,30
5,28
10,26
6,25
6,20
12,24
2,15
2,15
10,17
9,17
25,16
98,0
0,3
14,7
1,0
74,3
3,2
5,7
5,7
5,0
9,2
19,0
31,0
19,0
22,0
26,0
23,0
26,0
31,0
21,3
27,4
37,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
23,0
23,1
23,1
21,1
20,5
18,13
27,10
23,7
24,9
28,15
32,1
27,0
50,8
29,2
59,12
61,11
24,19
25,25
23,54
18,2
19,78
20,79
21,72
35,62
93,0
41,8
30,4
33,6
30,2
18,77
20,62
18,3
31,4
30,7
34,4
41,53
65,0
24,68
33,0
26,0
0,0
30,0
20,2
33,1
24,2
29,2
23,1
27,4
41,1
25,9
39,6
42,3
41,8
50,7
41,4
60,0
46,1
42,1
47,5
64,5
50,7
48,5
67,0
62,0
49,0
38,7
53,0
49,0
26,1
27,0
36,0
43,7
51,4
74,4
46,45
39,1
22,1
27,1
88,0
58,0
24,2
22,2
33,0
22,14
32,4
26,48
27,55
38,10
27,2
22,5
24,4
23,8
29,7
32,9
41,8
67,0
28,34
38,13
30,4
29,10
32,3
68,1
75,2
32,14
34,11
22,0
29,8
32,8
41,8
32,6
64,0
78,2
40,13
17,6
22,4
20,3
27,7
23,6
27,7
24,12
86,0
32,9
16,19
16,30
15,82
15,83
99,0
17,0
17,10
18,17
20,0
17,77
16,79
16,82
16,81
16,83
15,1
15,82
15,60
15,82
15,1
17,81
15,50
16,81
15,83
14,85
15,84
16,83
18,80
16,82
23,0
18,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
98,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
70,0
0,0
0,0
0,0
0,0
0,0
99,0
34,2
25,0
23,8
20,51
19,0
19,58
33,0
17,79
19,44
20,65
16,49
19,72
1,0
17,50
16,80
1,0
1,0
1,0
16,0
1,0
1,0
0,0
12,76
12,0
1,72
0,75
13,43
96,0
32,67
21,69
21,0
16,81
26,64
28,1
27,2
45,0
20,0
23,54
33,0
27,2
19,0
29,3
31,55
65,0
24,27
30,2
28,27
26,4
19,0
18,7
23,2
18,45
24,27
20,4
20,46
26,3
7,28
19,5
8,1
25,2
16,76
13,72
13,85
13,84
13,86
13,86
13,85
13,86
13,85
13,85
13,86
13,86
13,82
13,86
13,84
13,86
13,86
13,85
13,85
13,86
13,86
13,83
13,86
13,86
13,86
13,86
13,84
13,84
13,86
13,84
13,86
13,86
13,84
13,86
13,84
13,86
11,2
9,0
10,1
14,1
14,85
14,83
14,81
14,84
13,86
14,84
18,79
17,80
17,81
17,79
16,81
15,84
15,84
15,83
15,77
16,82
15,82
16,82
15,83
23,76
28,71
20,1
16,64
15,79
15,84
12,67
18,0
14,62
6,0
11,85
11,87
5,57
7,82
6,0
6,0
7,0
7,49
10,44
10,86
15,3
8,43
7,55
1,0
5,51
9,80
8,51
9,90
32,0
19,0
18,0
21,3
16,78
97,0
19,80
16,80
15,83
17,79
19,0
16,67
16,83
17,25
57,1
17,1
26,1
32,1
16,34
16,27
16,40
16,15
16,14
17,16
17,8
17,11
17,8
17,21
17,8
17,9
17,8
17,15
17,8
17,13
17,16
17,14
18,19
18,11
18,10
18,17
18,23
18,13
18,16
18,12
18,14
18,4
19,18
19,16
19,12
19,16
19,31
19,11
19,11
19,19
19,18
19,25
19,17
19,18
19,16
19,22
19,14
19,20
19,22
19,16
19,11
19,17
19,11
19,11
19,11
19,13
19,15
19,11
