episode,total_done,total_col,step
0,0,0,300
1,0,0,300
2,0,13,300
3,0,13,300
4,0,0,300
5,0,3,300
6,0,3,300
7,0,4,300
8,0,0,300
9,0,1,300
10,0,0,300
11,0,1,300
12,0,4,300
13,0,2,300
14,0,1,300
15,0,3,300
16,0,3,300
17,0,6,300
18,0,0,300
19,0,0,300
20,0,4,300
21,0,6,300
22,0,0,300
23,0,3,300
24,0,0,300
25,0,0,300
26,0,0,300
27,0,8,300
28,0,10,300
29,0,0,300
30,0,4,300
31,0,1,300
32,0,11,300
33,0,0,300
34,0,3,300
35,0,0,300
36,0,3,300
37,0,5,300
38,0,2,300
39,0,3,300
40,0,6,300
41,0,0,300
42,0,1,300
43,0,5,300
44,0,0,300
45,0,1,300
46,0,0,300
47,0,4,300
48,0,7,300
49,0,2,300
50,0,2,300
51,0,0,300
52,0,9,300
53,0,4,300
54,0,0,300
55,0,0,300
56,0,0,300
57,0,0,300
58,0,6,300
59,0,9,300
60,0,1,300
61,0,11,300
62,0,3,300
63,0,4,300
64,0,0,300
65,0,0,300
66,0,1,300
67,1,0,95
68,2,7,264
69,2,3,300
70,3,0,91
71,4,0,238
72,4,2,300
73,5,3,165
74,6,2,166
75,7,2,204
76,8,1,121
77,8,18,300
78,9,0,225
79,10,1,283
80,10,0,300
81,11,0,255
82,12,5,226
83,13,10,138
84,14,5,88
85,15,5,155
86,16,7,178
87,17,2,116
88,18,20,221
89,19,13,161
90,20,3,127
91,21,0,93
92,22,14,179
93,23,0,99
94,24,0,236
95,25,0,175
96,26,2,160
97,27,0,176
98,28,0,190
99,29,14,157
100,30,0,112
101,31,1,96
102,32,21,143
103,33,0,207
104,34,11,104
105,35,7,218
106,36,0,104
107,37,0,147
108,38,0,130
109,39,0,46
110,40,0,187
111,41,0,119
112,42,0,67
113,43,0,54
114,44,0,65
115,45,2,96
116,46,0,135
117,47,2,82
118,48,0,109
119,49,12,91
120,50,4,107
121,51,2,89
122,52,0,79
123,53,10,77
124,53,18,300
125,54,9,158
126,55,1,92
127,56,5,107
128,57,0,76
129,58,8,192
130,59,5,97
131,60,1,95
132,61,0,50
133,61,0,300
134,62,0,68
135,63,0,66
136,64,1,75
137,64,1,300
138,65,2,84
139,66,7,80
140,67,2,81
141,68,2,76
142,69,8,110
143,70,2,104
144,71,0,55
145,72,0,42
146,73,0,78
147,74,0,67
148,75,0,37
149,76,2,60
150,77,0,72
151,78,1,58
152,79,0,123
153,80,0,77
154,81,0,64
155,82,4,47
156,83,0,71
157,84,7,67
158,85,0,64
159,86,3,55
160,87,2,66
161,88,0,99
162,89,6,80
163,90,1,67
164,91,0,78
165,92,7,89
166,93,0,48
167,94,0,55
168,95,0,69
169,96,4,68
170,97,0,78
171,98,1,64
172,99,1,85
173,100,0,67
174,101,1,70
175,102,0,47
176,103,2,85
177,104,1,81
178,105,2,57
179,106,12,101
180,107,9,81
181,108,1,284
182,109,11,115
183,110,0,34
184,111,1,120
185,112,0,203
186,113,0,128
187,113,0,300
188,114,0,146
189,115,0,294
190,116,2,116
191,117,0,48
192,117,0,300
193,118,1,108
194,119,6,237
195,119,0,300
196,120,0,43
197,121,1,71
198,122,0,284
199,123,7,126
200,124,0,58
201,124,2,300
202,125,0,42
203,126,0,77
204,126,3,300
205,127,0,285
206,128,2,178
207,128,0,300
208,128,3,300
209,129,0,74
210,130,0,128
211,131,0,108
212,132,0,297
213,132,0,300
214,132,7,300
215,132,0,300
216,133,0,139
217,133,0,300
218,133,0,300
219,133,8,300
220,133,0,300
221,134,9,89
222,135,0,50
223,136,0,68
224,136,1,300
225,136,7,300
226,136,0,300
227,137,0,160
228,138,0,207
229,139,0,77
230,139,2,300
231,139,0,300
232,139,2,300
233,139,0,300
234,139,0,300
235,139,0,300
236,139,0,300
237,139,0,300
238,140,0,95
239,140,0,300
240,141,0,188
241,141,0,300
242,142,0,273
243,142,0,300
244,143,0,152
245,144,0,125
246,145,0,271
247,146,0,198
248,146,0,300
249,146,0,300
250,147,0,55
251,147,0,300
252,148,0,190
253,149,0,136
254,149,0,300
255,149,0,300
256,149,0,300
257,150,0,202
258,151,0,283
259,151,0,300
260,152,0,229
261,153,0,121
262,153,0,300
263,154,2,158
264,154,5,300
265,155,0,228
266,156,0,268
267,157,0,298
268,157,0,300
269,157,0,300
270,157,10,300
271,157,0,300
272,157,0,300
273,158,0,158
274,158,0,300
275,159,0,158
276,159,0,300
277,160,1,160
278,160,0,300
279,160,0,300
280,160,0,300
281,160,0,300
282,160,0,300
283,160,0,300
284,160,0,300
285,160,0,300
286,160,0,300
287,160,0,300
288,160,1,300
289,160,0,300
290,160,0,300
291,160,0,300
292,160,0,300
293,160,0,300
294,160,0,300
295,161,0,275
296,161,0,300
297,161,0,300
298,161,0,300
299,161,0,300
