episode,total_done,total_col,step
0,0,0,500
1,0,5,500
2,0,6,500
3,0,14,500
4,0,7,500
5,0,7,500
6,0,10,500
7,0,3,500
8,0,0,500
9,0,7,500
10,0,0,500
11,0,6,500
12,0,1,500
13,0,0,500
14,0,0,500
15,0,0,500
16,0,2,500
17,0,3,500
18,0,0,500
19,0,8,500
20,0,5,500
21,0,5,500
22,0,0,500
23,0,2,500
24,1,2,292
25,1,9,500
26,1,6,500
27,1,9,500
28,1,10,500
29,1,15,500
30,1,12,500
31,1,0,500
32,1,2,500
33,2,1,335
34,2,4,500
35,2,0,500
36,2,19,500
37,2,2,500
38,2,0,500
39,2,4,500
40,3,1,285
41,3,21,500
42,4,9,307
43,5,14,358
44,6,4,299
45,7,0,236
46,7,0,500
47,8,0,429
48,9,4,352
49,10,1,444
50,10,4,500
51,11,2,261
52,11,17,500
53,12,30,392
54,13,0,141
55,14,0,250
56,15,20,345
57,16,5,456
58,17,0,187
59,17,1,500
60,18,0,291
61,19,1,127
62,20,0,202
63,21,0,102
64,22,0,199
65,23,0,192
66,24,0,254
67,25,0,144
68,26,0,97
69,26,34,500
70,27,1,200
71,28,0,83
72,29,5,356
73,30,0,151
74,31,0,143
75,32,12,459
76,33,0,139
77,34,0,99
78,35,0,102
79,36,0,174
80,37,0,64
81,38,1,169
82,39,0,138
83,40,0,102
84,41,12,366
85,42,12,244
86,43,0,200
87,43,14,500
88,44,0,89
89,45,7,248
90,46,8,151
91,47,0,115
92,48,0,99
93,49,2,231
94,50,4,198
95,51,11,129
96,52,0,138
97,53,11,114
98,54,0,77
99,55,7,129
100,56,0,103
101,57,4,97
102,58,0,135
103,59,7,232
104,60,8,266
105,61,0,86
106,62,0,80
107,63,5,74
108,64,5,126
109,65,19,209
110,66,0,87
111,67,18,151
112,68,0,105
113,69,1,139
114,70,0,71
115,71,0,58
116,72,36,138
117,73,0,165
118,74,0,120
119,75,1,103
120,76,0,84
121,77,0,81
122,78,0,107
123,79,5,212
124,80,0,68
125,81,0,238
126,82,1,93
127,83,0,63
128,84,0,66
129,85,39,131
130,86,1,106
131,87,7,134
132,88,1,138
133,89,7,127
134,90,0,75
135,91,9,78
136,92,3,195
137,93,7,54
138,94,3,94
139,95,0,96
140,96,0,188
141,97,1,92
142,98,0,86
143,99,0,93
144,100,0,133
145,101,6,141
146,102,2,94
147,103,8,100
148,104,0,47
149,105,0,73
150,106,4,73
151,107,1,61
152,108,0,46
153,109,1,111
154,110,0,99
155,111,0,59
156,112,0,118
157,113,0,62
158,114,12,98
159,115,4,149
160,116,0,105
161,117,0,112
162,118,0,49
163,119,0,73
164,120,1,91
165,121,0,91
166,122,2,123
167,123,0,73
168,124,0,93
169,125,0,162
170,126,1,58
171,127,0,65
172,128,5,155
173,129,2,48
174,130,0,91
175,131,0,110
176,132,0,146
177,133,0,232
178,134,0,92
179,135,7,91
180,136,0,38
181,137,0,373
182,138,0,91
183,139,0,85
184,140,0,144
185,141,0,71
186,142,0,99
187,143,0,78
188,144,0,82
189,145,0,328
190,146,0,151
191,147,0,341
192,148,0,102
193,149,0,112
194,150,0,211
195,151,0,106
196,152,0,104
197,153,0,84
198,154,0,192
199,155,0,465
200,156,0,101
201,157,0,198
202,158,3,235
203,159,0,150
204,160,0,193
205,161,0,101
206,162,0,71
207,163,0,89
208,164,0,183
209,165,0,41
210,166,0,250
211,167,0,136
212,168,0,236
213,169,0,114
214,170,0,307
215,171,0,202
216,172,0,128
217,173,0,145
218,174,0,167
219,174,0,500
220,174,12,500
221,175,0,190
222,176,0,452
223,177,0,469
224,178,0,171
225,179,0,397
226,180,0,472
227,181,0,51
228,182,0,48
229,183,0,222
230,184,0,315
231,185,0,255
232,186,0,367
233,186,0,500
234,186,0,500
235,186,0,500
236,187,0,92
237,188,0,202
238,188,0,500
239,189,0,285
240,189,0,500
241,189,20,500
242,189,0,500
243,189,0,500
244,190,0,89
245,190,0,500
246,191,0,386
247,191,0,500
248,191,0,500
249,191,0,500
250,191,0,500
251,191,0,500
252,191,0,500
253,191,0,500
254,191,0,500
255,191,0,500
256,191,0,500
257,191,0,500
258,191,0,500
259,191,0,500
260,191,0,500
261,191,0,500
262,191,0,500
263,191,0,500
264,191,0,500
265,191,0,500
266,191,0,500
267,191,0,500
268,191,0,500
269,191,0,500
270,191,0,500
271,191,0,500
272,191,0,500
273,191,0,500
274,191,0,500
275,191,0,500
276,191,0,500
277,192,0,48
278,192,0,500
279,192,0,500
280,192,0,500
281,192,0,500
282,192,0,500
283,192,0,500
284,192,0,500
285,192,0,500
286,193,0,162
287,193,0,500
288,193,0,500
289,194,0,76
290,194,0,500
291,194,0,500
292,194,0,500
293,194,0,500
294,194,0,500
295,194,0,500
296,195,0,141
297,195,0,500
298,195,0,500
299,195,0,500
