episode,total_done,total_col,step
0,0,8,300
1,0,0,300
2,0,0,300
3,0,2,300
4,0,6,300
5,0,0,300
6,0,6,300
7,0,0,300
8,0,1,300
9,0,9,300
10,0,0,300
11,0,0,300
12,0,5,300
13,0,8,300
14,0,3,300
15,0,8,300
16,0,0,300
17,0,1,300
18,0,0,300
19,0,0,300
20,0,7,300
21,0,5,300
22,0,9,300
23,0,6,300
24,0,5,300
25,0,6,300
26,0,1,300
27,0,5,300
28,0,10,300
29,0,11,300
30,1,0,278
31,1,0,300
32,1,3,300
33,1,4,300
34,1,0,300
35,1,0,300
36,1,5,300
37,1,2,300
38,1,0,300
39,1,4,300
40,1,0,300
41,1,1,300
42,1,2,300
43,1,0,300
44,2,3,291
45,3,0,179
46,4,1,286
47,5,0,190
48,6,0,193
49,7,2,231
50,7,0,300
51,8,0,234
52,8,0,300
53,9,2,241
54,10,0,198
55,11,8,243
56,12,1,205
57,13,5,207
58,13,1,300
59,14,0,298
60,15,0,198
61,16,0,151
62,17,5,226
63,18,0,196
64,19,4,153
65,20,4,132
66,21,0,97
67,22,0,151
68,23,3,183
69,24,0,163
70,25,0,108
71,26,1,139
72,27,2,166
73,28,8,165
74,29,0,258
75,30,5,212
76,31,2,215
77,32,0,261
78,33,3,186
79,34,1,111
80,35,10,209
81,35,17,300
82,36,0,100
83,37,2,124
84,38,0,72
85,39,0,121
86,40,0,98
87,41,0,118
88,42,0,134
89,43,0,56
90,44,0,83
91,45,0,123
92,46,6,74
93,47,7,105
94,48,3,74
95,49,0,134
96,50,1,138
97,51,0,81
98,52,0,247
99,53,11,137
100,54,0,86
101,55,0,155
102,56,2,131
103,57,0,212
104,58,0,81
105,59,0,72
106,60,0,118
107,61,6,78
108,62,0,93
109,63,11,79
110,64,0,62
111,65,0,100
112,66,11,86
113,67,0,64
114,68,0,50
115,69,0,85
116,70,6,101
117,71,0,89
118,72,0,44
119,73,0,59
120,74,0,100
121,75,0,38
122,76,0,80
123,77,0,94
124,78,1,131
125,79,2,90
126,80,0,84
127,81,0,82
128,82,0,43
129,83,18,148
130,84,0,64
131,85,0,71
132,86,0,91
133,87,0,66
134,88,36,108
135,89,0,49
136,90,26,116
137,91,3,65
138,92,0,53
139,93,0,73
140,94,0,69
141,95,0,83
142,96,0,70
143,97,0,269
144,98,0,64
145,99,0,144
146,100,0,105
147,101,0,184
148,102,0,41
149,103,0,61
150,104,0,51
151,105,0,68
152,106,1,87
153,107,0,191
154,108,0,50
155,109,0,49
156,109,0,300
157,110,0,169
158,111,0,48
159,112,0,53
160,113,0,270
161,114,0,96
162,115,0,126
163,116,1,63
164,117,6,147
165,118,0,50
166,119,0,105
167,120,0,51
168,121,0,50
169,122,0,61
170,123,0,109
171,124,0,59
172,125,0,124
173,126,0,69
174,127,7,99
175,128,0,62
176,129,0,79
177,130,0,59
178,131,0,62
179,132,0,139
180,133,0,37
181,134,0,78
182,135,0,93
183,135,0,300
184,136,0,49
185,137,0,103
186,138,0,270
187,138,0,300
188,139,0,108
189,140,0,54
190,140,0,300
191,140,0,300
192,140,0,300
193,140,0,300
194,140,0,300
195,140,0,300
196,140,0,300
197,140,0,300
198,141,7,108
199,141,0,300
200,142,0,136
201,142,0,300
202,143,0,89
203,144,0,73
204,144,0,300
205,144,0,300
206,145,0,63
207,145,0,300
208,146,0,43
209,147,0,256
210,148,0,91
211,148,0,300
212,148,0,300
213,149,0,136
214,150,0,58
215,151,0,156
216,152,0,60
217,153,0,86
218,154,0,159
219,155,0,68
220,156,0,277
221,157,0,294
222,157,0,300
223,158,0,68
224,158,0,300
225,158,0,300
226,159,0,83
227,159,0,300
228,159,0,300
229,159,0,300
230,160,0,175
231,160,0,300
232,161,0,72
233,162,0,68
234,162,0,300
235,163,0,90
236,164,0,242
237,165,0,150
238,165,0,300
239,165,0,300
240,165,0,300
241,165,0,300
242,165,0,300
243,165,0,300
244,165,0,300
245,166,0,47
246,167,0,34
247,167,0,300
248,168,0,246
249,168,0,300
250,168,0,300
251,168,0,300
252,168,0,300
253,168,0,300
254,168,0,300
255,169,0,158
256,169,0,300
257,169,0,300
258,170,0,58
259,171,0,82
260,171,0,300
261,172,0,64
262,173,0,136
263,173,0,300
264,174,0,38
265,174,0,300
266,174,0,300
267,175,0,61
268,176,0,34
269,176,0,300
270,177,0,73
271,177,0,300
272,177,0,300
273,177,0,300
274,177,0,300
275,177,0,300
276,177,0,300
277,177,0,300
278,177,0,300
279,177,0,300
280,177,0,300
281,178,0,124
282,178,0,300
283,178,0,300
284,179,0,138
285,179,0,300
286,180,0,56
287,180,0,300
288,180,0,300
289,180,0,300
290,180,0,300
291,180,0,300
292,180,0,300
293,180,0,300
294,180,0,300
295,181,0,107
296,181,0,300
297,182,0,149
298,182,0,300
299,183,0,272
