episode,total_done,total_col,step
0,0,0,300
1,0,0,300
2,0,2,300
3,0,0,300
4,0,2,300
5,0,0,300
6,0,0,300
7,0,0,300
8,0,0,300
9,0,0,300
10,0,2,300
11,0,3,300
12,0,0,300
13,0,1,300
14,0,2,300
15,0,0,300
16,0,0,300
17,0,5,300
18,0,4,300
19,0,8,300
20,0,13,300
21,1,0,235
22,1,0,300
23,1,2,300
24,1,15,300
25,1,9,300
26,1,12,300
27,1,6,300
28,1,9,300
29,2,0,286
30,2,5,300
31,3,1,191
32,3,1,300
33,3,19,300
34,3,3,300
35,3,0,300
36,3,7,300
37,3,5,300
38,4,2,270
39,4,6,300
40,4,5,300
41,4,0,300
42,5,6,264
43,6,1,251
44,6,0,300
45,7,1,245
46,8,3,215
47,8,3,300
48,8,0,300
49,9,2,158
50,9,8,300
51,9,2,300
52,10,0,197
53,11,0,188
54,11,0,300
55,12,0,191
56,13,7,296
57,14,0,85
58,15,0,139
59,15,2,300
60,16,1,253
61,17,0,139
62,18,4,250
63,19,7,267
64,20,3,228
65,21,0,215
66,22,2,216
67,23,2,70
68,24,3,184
69,25,3,177
70,26,5,131
71,27,0,161
72,28,0,142
73,29,0,110
74,30,4,149
75,31,9,95
76,32,0,103
77,32,2,300
78,33,4,153
79,34,1,199
80,35,0,94
81,36,0,92
82,37,7,107
83,38,3,113
84,39,10,114
85,40,0,112
86,41,29,240
87,42,3,116
88,43,0,154
89,44,0,112
90,45,1,75
91,46,0,57
92,47,3,77
93,48,1,142
94,49,0,133
95,50,19,199
96,51,7,144
97,52,0,127
98,53,0,77
99,54,2,108
100,55,2,162
101,56,21,133
102,57,0,143
103,58,1,68
104,59,4,77
105,60,0,66
106,61,3,67
107,62,0,63
108,63,0,86
109,64,0,83
110,65,0,110
111,66,1,130
112,67,10,60
113,68,3,108
114,69,18,154
115,70,0,48
116,71,0,117
117,72,0,73
118,73,13,69
119,74,4,99
120,75,0,100
121,76,19,215
122,77,4,88
123,78,15,76
124,79,3,94
125,80,0,77
126,81,4,115
127,82,33,140
128,83,6,49
129,84,23,167
130,85,0,39
131,86,0,97
132,87,0,57
133,88,1,66
134,89,0,36
135,90,0,63
136,91,5,94
137,92,2,77
138,93,0,66
139,94,0,48
140,95,15,83
141,96,3,170
142,97,5,60
143,98,0,48
144,99,0,127
145,100,21,195
146,101,1,208
147,102,2,60
148,103,1,72
149,104,0,87
150,105,2,60
151,106,0,89
152,107,0,38
153,108,0,58
154,109,0,47
155,110,0,90
156,111,0,118
157,112,2,58
158,113,0,52
159,114,0,168
160,115,0,62
161,116,0,61
162,117,0,134
163,118,0,75
164,119,0,103
165,120,0,48
166,121,0,52
167,122,8,97
168,123,0,68
169,124,0,153
170,125,0,101
171,126,0,55
172,127,0,39
173,128,1,107
174,129,0,40
175,130,0,81
176,131,0,97
177,132,2,74
178,133,0,81
179,134,0,50
180,135,0,59
181,136,0,48
182,137,1,66
183,138,0,53
184,139,0,60
185,140,0,37
186,141,0,51
187,142,0,55
188,143,0,92
189,144,2,65
190,145,9,79
191,146,0,71
192,147,0,37
193,148,0,88
194,149,3,53
195,150,3,70
196,151,1,55
197,152,2,86
198,153,6,81
199,154,0,44
200,155,0,51
201,156,0,39
202,157,0,65
203,158,3,202
204,159,0,29
205,160,1,66
206,161,0,58
207,162,0,41
208,163,0,138
209,164,5,56
210,165,0,91
211,166,4,84
212,167,9,99
213,168,0,83
214,169,5,167
215,170,4,90
216,171,1,72
217,171,0,300
218,172,0,97
219,173,0,57
220,174,0,64
221,175,2,59
222,176,0,68
223,176,0,300
224,177,4,44
225,178,0,220
226,179,1,143
227,180,0,48
228,181,0,264
229,182,1,151
230,183,1,127
231,184,0,48
232,185,0,54
233,186,0,204
234,186,2,300
235,187,1,78
236,187,0,300
237,188,0,207
238,189,1,203
239,190,1,148
240,191,0,143
241,191,1,300
242,192,0,81
243,193,1,56
244,194,0,68
245,195,0,249
246,196,0,104
247,197,0,79
248,198,0,45
249,199,9,298
250,200,0,244
251,201,0,204
252,202,0,50
253,202,0,300
254,203,0,120
255,204,0,230
256,205,0,112
257,206,0,95
258,207,0,60
259,208,2,165
260,208,0,300
261,208,0,300
262,209,1,204
263,209,0,300
264,209,0,300
265,209,0,300
266,210,0,283
267,211,0,108
268,211,0,300
269,212,0,272
270,212,0,300
271,212,2,300
272,213,0,157
273,213,0,300
274,214,0,118
275,215,0,56
276,215,1,300
277,216,0,252
278,216,12,300
279,217,0,165
280,218,0,44
281,219,0,173
282,220,0,191
283,221,0,241
284,222,0,263
285,222,0,300
286,223,1,178
287,224,0,131
288,225,0,41
289,225,0,300
290,226,1,71
291,227,0,45
292,228,0,80
293,229,0,37
294,229,0,300
295,229,0,300
296,230,0,222
297,230,0,300
298,230,0,300
299,230,0,300
