episode,tot_done,reward
0,0,106
1,0,104
2,0,107
3,0,113
4,0,105
5,0,93
6,0,113
7,0,97
8,0,120
9,0,95
10,0,115
11,0,155
12,0,100
13,0,102
14,0,95
15,0,93
16,0,110
17,0,101
18,0,117
19,0,117
20,0,118
21,0,113
22,0,98
23,0,118
24,0,105
25,0,132
26,0,104
27,0,107
28,0,101
29,0,121
30,0,111
31,0,107
32,0,97
33,0,115
34,0,122
35,0,104
36,0,172
37,0,103
38,0,115
39,0,115
40,0,114
41,0,110
42,0,142
43,0,113
44,0,101
45,0,118
46,0,140
47,0,104
48,0,102
49,0,109
50,0,118
51,0,108
52,0,103
53,0,105
54,0,114
55,0,117
56,0,110
57,0,112
58,0,102
59,0,136
60,0,109
61,0,123
62,0,105
63,0,125
64,0,136
65,0,118
66,0,104
67,0,123
68,0,107
69,0,108
70,0,109
71,0,132
72,0,111
73,0,122
74,0,128
75,0,111
76,0,124
77,0,100
78,0,117
79,0,96
80,0,103
81,0,118
82,0,115
83,0,99
84,0,108
85,0,111
86,0,107
87,0,103
88,0,117
89,0,108
90,0,109
91,0,115
92,0,134
93,0,99
94,0,109
95,0,113
96,0,130
97,0,142
98,0,104
99,0,129
100,0,124
101,0,107
102,0,119
103,0,98
104,0,146
105,0,130
106,0,119
107,0,118
108,0,98
109,0,137
110,0,120
111,0,108
112,0,119
113,0,113
114,0,115
115,0,106
116,0,120
117,0,145
118,0,107
119,0,133
120,0,108
121,0,136
122,0,115
123,0,133
124,0,133
125,0,132
126,0,117
127,0,120
128,0,113
129,0,114
130,0,110
131,0,116
132,0,109
133,0,94
134,0,113
135,0,114
136,0,98
137,0,129
138,0,138
139,0,111
140,0,110
141,0,124
142,0,105
143,0,112
144,0,125
145,0,103
146,0,131
147,0,131
148,0,154
149,0,122
150,0,121
151,0,116
152,0,115
153,0,115
154,0,110
155,0,107
156,0,108
157,0,135
158,0,114
159,0,106
160,0,118
161,0,150
162,0,122
163,0,135
164,0,112
165,0,122
166,0,137
167,0,137
168,0,114
169,0,151
170,0,121
171,0,126
172,0,160
173,0,151
174,0,135
175,0,109
176,0,107
177,0,122
178,0,141
179,0,113
180,0,122
181,0,106
182,0,128
183,0,149
184,0,149
185,0,111
186,0,134
187,0,115
188,0,167
189,0,126
190,0,115
191,0,118
192,0,102
193,0,147
194,0,113
195,0,151
196,0,151
