episode,total_done,total_col,step
0,0,0,300
1,0,3,300
2,0,20,300
3,1,1,232
4,1,2,300
5,1,3,300
6,1,1,300
7,1,8,300
8,1,13,300
9,1,3,300
10,2,0,181
11,2,1,300
12,2,1,300
13,3,1,175
14,4,0,279
15,4,4,300
16,4,4,300
17,4,2,300
18,4,0,300
19,4,3,300
20,4,0,300
21,4,5,300
22,4,0,300
23,4,0,300
24,4,0,300
25,5,1,282
26,5,6,300
27,5,1,300
28,6,0,103
29,6,3,300
30,6,4,300
31,6,3,300
32,6,2,300
33,7,0,208
34,7,4,300
35,7,2,300
36,7,8,300
37,7,6,300
38,7,5,300
39,7,0,300
40,7,2,300
41,7,2,300
42,8,2,254
43,8,2,300
44,8,3,300
45,8,3,300
46,8,6,300
47,8,1,300
48,8,2,300
49,8,5,300
50,8,10,300
51,8,2,300
52,8,0,300
53,8,1,300
54,9,6,91
55,9,1,300
56,10,1,163
57,10,2,300
58,10,3,300
59,10,1,300
60,10,2,300
61,11,1,189
62,11,8,300
63,11,3,300
64,11,0,300
65,11,3,300
66,11,0,300
67,12,3,213
68,12,0,300
69,12,20,300
70,12,3,300
71,12,2,300
72,12,8,300
73,12,4,300
74,12,3,300
75,12,4,300
76,13,2,211
77,13,1,300
78,13,5,300
79,13,0,300
80,13,5,300
81,13,6,300
82,14,1,294
83,14,0,300
84,14,2,300
85,14,3,300
86,14,3,300
87,14,7,300
88,14,6,300
89,14,0,300
90,15,0,69
91,15,2,300
92,15,10,300
93,15,3,300
94,15,2,300
95,15,3,300
96,15,2,300
97,15,1,300
98,16,0,223
99,16,0,300
100,16,1,300
101,16,3,300
102,16,0,300
103,16,1,300
104,17,1,203
105,17,14,300
106,18,1,119
107,19,0,289
108,19,8,300
109,19,5,300
110,20,10,286
111,20,2,300
112,20,4,300
113,20,9,300
114,20,0,300
115,20,0,300
116,20,9,300
117,21,4,223
118,21,2,300
119,21,9,300
120,21,5,300
121,21,7,300
122,21,0,300
123,21,1,300
124,21,6,300
125,22,0,224
126,22,0,300
127,22,0,300
128,22,1,300
129,22,0,300
130,22,1,300
131,23,0,140
132,24,0,127
133,24,1,300
134,24,0,300
135,24,12,300
136,24,0,300
137,24,18,300
138,24,4,300
139,24,3,300
140,24,3,300
141,24,1,300
142,25,4,280
143,26,2,232
144,26,8,300
145,26,26,300
146,26,0,300
147,26,5,300
148,26,4,300
149,26,9,300
150,26,0,300
151,26,2,300
152,26,1,300
153,26,3,300
154,26,1,300
155,26,0,300
156,26,0,300
157,26,0,300
158,27,2,185
159,27,0,300
160,27,0,300
161,27,1,300
162,27,2,300
163,27,0,300
164,27,2,300
165,27,1,300
166,27,0,300
167,28,0,203
168,28,4,300
169,28,1,300
170,28,0,300
171,28,2,300
172,29,2,274
173,29,0,300
174,29,1,300
175,29,7,300
176,29,12,300
177,29,16,300
178,29,0,300
179,29,15,300
180,29,6,300
181,29,12,300
182,30,1,275
183,30,0,300
184,30,14,300
185,31,0,134
186,31,4,300
187,31,5,300
188,31,3,300
189,32,6,158
190,32,0,300
191,32,1,300
192,33,0,132
193,33,0,300
194,33,4,300
195,33,0,300
196,33,2,300
197,33,1,300
198,33,10,300
199,33,1,300
