episode,total_done,total_col,step
0,0,3,300
1,0,0,300
2,0,2,300
3,1,0,274
4,1,4,300
5,1,0,300
6,1,7,300
7,1,7,300
8,1,1,300
9,1,2,300
10,1,1,300
11,1,4,300
12,1,1,300
13,1,2,300
14,1,0,300
15,1,7,300
16,1,6,300
17,1,0,300
18,1,3,300
19,1,1,300
20,2,7,224
21,2,2,300
22,2,0,300
23,2,0,300
24,3,0,181
25,3,1,300
26,3,6,300
27,3,2,300
28,3,2,300
29,3,3,300
30,3,1,300
31,4,2,203
32,4,0,300
33,4,0,300
34,4,3,300
35,4,0,300
36,5,7,158
37,5,0,300
38,5,8,300
39,5,0,300
40,5,3,300
41,5,0,300
42,5,0,300
43,5,5,300
44,5,6,300
45,5,13,300
46,6,0,179
47,6,2,300
48,6,4,300
49,6,10,300
50,6,6,300
51,6,10,300
52,7,5,251
53,7,3,300
54,8,6,199
55,8,2,300
56,8,3,300
57,8,0,300
58,8,5,300
59,8,1,300
60,8,3,300
61,9,3,270
62,9,0,300
63,10,0,101
64,10,2,300
65,10,10,300
66,11,0,125
67,11,5,300
68,11,8,300
69,11,0,300
70,11,0,300
71,11,6,300
72,11,1,300
73,11,1,300
74,11,2,300
75,12,1,106
76,12,1,300
77,12,0,300
78,12,0,300
79,12,6,300
80,12,1,300
81,12,0,300
82,12,4,300
83,12,3,300
84,12,0,300
85,12,0,300
86,12,0,300
87,13,7,167
88,13,11,300
89,13,0,300
90,13,0,300
91,13,11,300
92,13,8,300
93,14,2,164
94,14,0,300
95,14,0,300
96,14,0,300
97,14,7,300
98,14,4,300
99,14,0,300
100,14,2,300
101,15,0,149
102,16,1,233
103,17,3,204
104,17,8,300
105,18,5,258
106,19,3,297
107,19,0,300
108,19,0,300
109,19,8,300
110,19,4,300
111,19,7,300
112,19,2,300
113,19,4,300
114,19,9,300
115,19,3,300
116,20,1,236
117,20,0,300
118,20,2,300
119,20,0,300
120,20,0,300
121,20,0,300
122,20,3,300
123,20,7,300
124,20,5,300
125,20,7,300
126,20,0,300
127,20,4,300
128,20,0,300
129,20,3,300
130,20,2,300
131,20,12,300
132,20,6,300
133,20,13,300
134,21,2,253
135,21,4,300
136,21,0,300
137,21,10,300
138,21,0,300
139,21,1,300
140,22,6,249
141,22,6,300
142,23,2,162
143,23,0,300
144,24,2,217
145,24,0,300
146,24,2,300
147,24,5,300
148,24,2,300
149,24,16,300
150,24,0,300
151,25,0,274
152,25,0,300
153,25,1,300
154,26,5,244
155,26,3,300
156,26,1,300
157,26,5,300
158,26,3,300
159,26,3,300
160,26,0,300
161,26,1,300
162,26,1,300
163,26,3,300
164,26,3,300
165,26,12,300
166,26,1,300
167,26,11,300
168,26,0,300
169,27,0,103
170,27,8,300
171,27,1,300
172,27,0,300
173,27,3,300
174,28,2,190
175,28,0,300
176,28,15,300
177,28,8,300
178,28,1,300
179,29,2,165
180,30,2,218
181,30,1,300
182,30,0,300
183,30,0,300
184,30,7,300
185,30,4,300
186,30,7,300
187,30,0,300
188,30,4,300
189,30,3,300
190,30,3,300
191,30,1,300
192,31,0,171
193,31,2,300
194,31,7,300
195,31,11,300
196,31,2,300
197,31,0,300
198,31,7,300
199,31,1,300
