episode,total_done,total_col,step
0,0,0,300
1,0,9,300
2,0,5,300
3,0,11,300
4,0,3,300
5,0,5,300
6,1,8,171
7,2,3,199
8,2,4,300
9,2,3,300
10,2,5,300
11,2,1,300
12,2,3,300
13,2,0,300
14,2,4,300
15,2,0,300
16,2,9,300
17,2,0,300
18,2,5,300
19,3,0,179
20,4,0,291
21,5,5,143
22,5,10,300
23,5,2,300
24,5,19,300
25,5,2,300
26,5,2,300
27,5,6,300
28,5,0,300
29,5,0,300
30,5,3,300
31,5,3,300
32,6,1,192
33,6,10,300
34,6,1,300
35,6,0,300
36,7,0,173
37,7,6,300
38,8,2,175
39,8,3,300
40,8,0,300
41,8,0,300
42,9,1,127
43,9,5,300
44,10,5,178
45,11,0,217
46,12,2,285
47,12,5,300
48,12,8,300
49,13,3,294
50,13,1,300
51,13,0,300
52,13,3,300
53,13,4,300
54,13,11,300
55,13,9,300
56,13,0,300
57,13,3,300
58,14,0,140
59,14,0,300
60,14,2,300
61,14,0,300
62,14,18,300
63,14,0,300
64,14,1,300
65,14,11,300
66,14,3,300
67,14,2,300
68,15,0,217
69,16,8,206
70,16,2,300
71,16,3,300
72,16,13,300
73,16,9,300
74,16,7,300
75,17,4,110
76,18,3,101
77,18,0,300
78,18,7,300
79,18,1,300
80,18,1,300
81,18,2,300
82,19,2,125
83,19,8,300
84,20,0,161
85,20,1,300
86,20,2,300
87,20,3,300
88,20,5,300
89,20,0,300
90,20,3,300
91,20,4,300
92,20,11,300
93,20,1,300
94,20,0,300
95,20,0,300
96,20,2,300
97,20,0,300
98,21,2,272
99,21,1,300
100,21,0,300
101,21,0,300
102,22,1,97
103,22,3,300
104,22,6,300
105,22,5,300
106,22,1,300
107,22,1,300
108,22,7,300
109,22,0,300
110,22,0,300
111,22,1,300
112,22,0,300
113,22,2,300
114,22,2,300
115,22,6,300
116,22,4,300
117,22,4,300
118,22,0,300
119,22,2,300
120,22,0,300
121,22,5,300
122,22,2,300
123,22,0,300
124,22,16,300
125,23,11,276
126,23,4,300
127,23,4,300
128,24,3,282
129,24,3,300
130,24,8,300
131,24,1,300
132,24,1,300
133,24,12,300
134,24,0,300
135,24,2,300
136,24,8,300
137,24,2,300
138,25,3,221
139,25,9,300
140,25,1,300
141,25,3,300
142,25,0,300
143,25,2,300
144,25,6,300
145,25,0,300
146,25,2,300
147,25,9,300
148,25,8,300
149,25,5,300
150,25,0,300
151,25,0,300
152,25,1,300
153,25,0,300
154,25,0,300
155,25,3,300
156,25,0,300
157,25,2,300
158,26,6,287
159,26,2,300
160,26,8,300
161,26,1,300
162,26,0,300
163,26,13,300
164,26,0,300
165,27,2,218
166,27,0,300
167,27,0,300
168,27,9,300
169,27,7,300
170,28,6,156
171,28,5,300
172,28,1,300
173,28,4,300
174,28,4,300
175,28,0,300
176,28,2,300
177,29,1,105
178,29,4,300
179,29,9,300
180,29,0,300
181,29,3,300
182,29,5,300
183,29,1,300
184,29,0,300
185,29,5,300
186,30,3,104
187,30,6,300
188,31,4,223
189,31,5,300
190,32,2,168
191,32,9,300
192,32,5,300
193,32,1,300
194,32,4,300
195,32,0,300
196,32,8,300
197,32,0,300
198,33,2,121
199,33,16,300
