episode,total_done,total_col,step
0,0,0,300
1,0,12,300
2,0,0,300
3,0,0,300
4,0,2,300
5,0,6,300
6,0,3,300
7,0,11,300
8,0,3,300
9,0,0,300
10,0,3,300
11,1,0,47
12,1,3,300
13,1,0,300
14,1,3,300
15,1,8,300
16,1,3,300
17,1,5,300
18,1,0,300
19,1,8,300
20,1,2,300
21,1,5,300
22,2,0,283
23,2,6,300
24,2,3,300
25,2,8,300
26,3,1,110
27,3,0,300
28,3,1,300
29,3,9,300
30,4,3,178
31,4,1,300
32,4,3,300
33,4,1,300
34,4,2,300
35,4,7,300
36,4,3,300
37,4,0,300
38,5,0,91
39,5,4,300
40,5,1,300
41,5,1,300
42,5,11,300
43,5,11,300
44,5,1,300
45,5,8,300
46,5,5,300
47,5,0,300
48,5,1,300
49,5,8,300
50,5,4,300
51,5,15,300
52,6,3,234
53,6,2,300
54,6,13,300
55,6,1,300
56,6,2,300
57,7,0,243
58,7,0,300
59,8,0,155
60,8,10,300
61,8,3,300
62,8,2,300
63,8,3,300
64,8,3,300
65,8,12,300
66,8,4,300
67,8,8,300
68,8,6,300
69,8,1,300
70,8,4,300
71,8,2,300
72,8,0,300
73,8,18,300
74,9,0,70
75,9,2,300
76,9,6,300
77,9,0,300
78,9,5,300
79,10,3,182
80,10,16,300
81,10,3,300
82,11,5,272
83,11,11,300
84,11,5,300
85,11,2,300
86,11,6,300
87,11,5,300
88,11,4,300
89,11,10,300
90,11,0,300
91,11,2,300
92,11,0,300
93,11,6,300
94,11,13,300
95,12,4,205
96,12,2,300
97,12,0,300
98,12,10,300
99,12,6,300
100,12,11,300
101,12,1,300
102,12,0,300
103,12,2,300
104,12,14,300
105,12,4,300
106,12,2,300
107,13,0,281
108,13,1,300
109,13,6,300
110,13,1,300
111,13,3,300
112,13,1,300
113,13,4,300
114,13,5,300
115,14,3,81
116,14,4,300
117,14,0,300
118,15,1,230
119,16,1,178
120,16,1,300
121,16,0,300
122,16,0,300
123,16,7,300
124,16,7,300
125,16,6,300
126,16,2,300
127,16,0,300
128,16,0,300
129,16,4,300
130,17,7,205
131,18,0,190
132,18,1,300
133,18,0,300
134,18,0,300
135,18,0,300
136,18,4,300
137,18,11,300
138,18,11,300
139,18,6,300
140,19,0,120
141,19,0,300
142,19,6,300
143,19,0,300
144,19,3,300
145,19,0,300
146,19,1,300
147,19,3,300
148,19,6,300
149,19,0,300
150,19,0,300
151,19,2,300
152,19,7,300
153,19,4,300
154,20,2,284
155,20,3,300
156,20,5,300
157,20,0,300
158,21,1,223
159,21,9,300
160,21,0,300
161,21,11,300
162,21,1,300
163,21,3,300
164,21,10,300
165,21,5,300
166,21,2,300
167,21,5,300
168,21,0,300
169,21,6,300
170,21,0,300
171,21,10,300
172,21,1,300
173,21,4,300
174,22,2,294
175,22,4,300
176,22,7,300
177,22,0,300
178,22,12,300
179,22,1,300
180,22,4,300
181,22,7,300
182,22,0,300
183,23,6,224
184,24,3,244
185,24,1,300
186,24,1,300
187,24,3,300
188,24,5,300
189,24,0,300
190,24,4,300
191,24,0,300
192,24,4,300
193,25,0,86
194,25,0,300
195,25,0,300
196,25,0,300
197,25,0,300
198,26,1,227
199,27,7,215
