Agent 0,Agent 1
58,66
70,80
210,99
102,102
120,80
40,66
80,120
110,70
498,499
500,497
498,499
498,499
499,499
500,492
498,498
498,498
499,500
499,499
498,499
500,500
500,443
500,500
500,500
499,499
499,499
499,499
495,497
485,485
498,499
500,500
500,499
499,499
500,499
499,500
499,431
500,499
500,493
500,0
499,498
499,499
499,499
499,498
444,500
498,499
499,498
434,433
498,499
498,499
499,499
499,500
500,499
498,499
500,499
499,499
499,498
500,499
500,499
499,500
499,500
499,500
499,498
498,499
499,499
498,499
500,499
499,499
499,499
499,498
499,499
499,500
495,499
500,499
499,499
499,499
499,499
499,499
498,499
499,500
499,500
499,499
499,500
500,500
497,497
499,455
500,499
499,499
499,500
500,500
498,498
499,500
499,500
500,500
498,499
499,499
465,498
500,499
498,499
499,499
500,500
497,496
498,499
499,500
497,498
498,499
500,500
500,500
499,499
500,500
498,499
500,499
500,500
499,498
499,499
499,499
498,498
500,499
499,499
500,500
499,500
494,500
498,498
499,498
500,497
497,498
500,499
499,499
500,500
498,499
500,500
497,498
499,500
497,498
499,499
500,499
500,499
497,497
498,497
499,499
499,499
500,498
497,498
499,498
496,497
499,499
425,425
499,497
500,498
499,499
499,497
497,496
479,462
499,499
498,494
498,498
500,499
498,499
500,499
497,498
499,499
496,496
499,499
493,492
499,500
498,499
500,500
500,494
499,498
496,495
500,500
500,498
498,499
500,0
0,0
497,499
499,499
499,499
499,498
496,499
500,500
500,242
499,498
499,498
500,499
497,496
273,272
499,499
499,498
499,294
488,491
498,498
498,500
500,499
499,499
499,500
499,500
496,495
499,499
497,499
498,499
499,499
498,500
495,495
500,277
499,498
498,498
497,498
496,498
500,499
499,499
500,0
500,499
499,500
500,499
499,499
487,486
498,498
499,497
498,498
490,0
293,400
497,498
500,499
0,0
465,462
499,499
498,498
500,499
500,500
499,499
499,499
499,499
498,500
500,499
500,499
500,499
499,498
500,500
499,500
500,53
498,497
500,499
488,490
499,499
499,499
499,498
500,0
500,500
499,498
0,0
500,499
499,499
499,499
499,499
490,491
499,0
499,500
499,499
500,500
497,497
499,500
499,498
499,499
500,494
498,499
498,499
499,500
498,496
498,498
499,500
499,498
499,499
499,499
500,500
500,500
497,498
497,497
498,497
499,498
499,350
499,500
499,499
500,498
500,500
500,498
499,499
497,497
499,499
498,498
500,499
499,500
500,500
500,500
499,500
500,499
499,498
497,498
500,499
500,500
499,499
497,498
499,499
499,500
499,500
499,498
500,495
499,499
499,498
441,492
499,499
499,501
500,500
492,501
439,434
451,450
500,500
496,496
497,497
499,500
499,499
500,499
498,498
499,500
499,499
495,495
491,490
500,500
500,499
19,18
499,498
500,499
500,497
499,498
500,499
498,499
498,499
498,499
499,500
499,499
499,500
500,498
498,498
498,498
499,498
499,498
499,498
499,499
500,500
500,499
499,499
500,499
