Agent 0,Agent 1
47,43
69,81
92,38
92,76
163,117
214,201
477,475
492,492
453,455
497,497
493,493
499,500
500,499
498,498
499,499
463,462
499,498
496,495
493,492
498,496
498,497
500,500
498,498
498,496
500,500
498,499
500,500
499,499
497,497
499,499
500,500
499,497
499,499
496,497
498,498
495,495
499,499
498,496
499,499
497,497
496,497
498,497
497,499
497,497
499,498
229,228
499,499
500,499
499,500
487,487
499,499
498,498
492,492
495,496
499,498
497,498
497,499
0,0
500,499
497,496
499,499
494,495
497,499
499,498
496,494
499,499
497,497
498,498
496,496
499,498
499,498
497,499
498,498
497,498
497,499
498,498
500,497
497,497
500,500
500,499
498,498
498,499
500,499
500,498
498,497
499,499
500,499
498,499
498,498
497,498
499,500
500,500
499,498
499,500
499,497
499,499
499,499
497,499
499,499
497,496
478,478
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
2,0
193,0
0,0
0,0
1,1
0,0
1,0
0,0
0,2
1,0
0,0
1,0
0,0
0,0
0,0
0,1
0,1
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,1
0,0
0,0
1,0
0,0
1,0
0,1
0,0
0,0
0,0
0,0
0,1
0,0
1,0
0,0
0,0
0,1
0,0
0,0
1,1
1,0
0,0
1,0
0,0
0,0
0,0
5,0
0,8
0,0
12,0
23,11
27,0
0,11
85,57
68,48
132,75
73,62
425,378
65,67
42,40
1,3
34,46
0,0
2,60
111,113
21,316
49,3
128,121
95,91
16,15
37,30
448,453
0,1
0,0
143,144
496,496
1,1
460,460
0,0
443,443
0,1
0,0
0,0
0,0
500,498
500,498
0,0
474,473
499,501
0,0
499,500
0,0
0,1
0,0
0,1
0,0
0,7
0,0
0,4
32,153
138,200
388,351
480,485
496,497
480,488
293,292
497,497
0,4
1,1
453,456
497,496
288,285
498,499
497,497
490,495
497,498
499,499
500,498
499,499
432,426
499,499
498,499
499,498
248,249
500,500
499,500
0,0
498,499
313,313
497,498
495,496
0,0
472,470
0,0
499,499
499,500
0,0
500,499
499,498
498,499
500,499
0,0
0,0
500,500
499,499
498,498
0,0
498,494
478,478
1,0
348,348
453,454
0,0
372,371
498,496
0,0
154,150
490,487
483,481
487,489
0,0
500,499
488,485
433,433
498,498
0,0
138,140
248,249
498,498
419,417
167,165
0,0
155,55
455,154
498,261
499,490
1,1
494,494
479,478
499,498
487,487
497,495
496,495
0,0
2,0
3,1
34,21
395,346
453,452
477,478
495,495
0,0
491,489
455,455
499,499
483,482
499,498
499,498
500,499
499,496
297,297
471,470
500,499
483,483
500,499
489,485
472,468
449,448
499,499
498,496
488,487
488,487
498,499
500,499
499,499
499,498
414,414
500,499
500,499
496,497
500,499
500,499
500,499
500,500
500,499
500,491
