episode,tot_done,reward
0,0,-67
1,0,-67
2,0,-93
3,0,-78
4,0,-51
5,0,-75
6,0,-83
7,0,-80
8,0,-80
9,0,-49
10,0,-65
11,0,-69
12,0,-59
13,0,-59
14,0,-52
15,0,-74
16,0,-35
17,0,-59
18,0,-67
19,0,-66
20,0,-56
21,0,-34
22,0,-52
23,0,-70
24,0,-67
25,0,-80
26,0,-39
27,0,-58
28,0,-46
29,0,-60
30,0,-52
31,0,-62
32,0,-55
33,0,-70
34,0,-63
35,0,-43
36,0,-57
37,0,-69
38,0,-51
39,0,-54
40,0,-57
41,0,-60
42,0,-72
43,0,-72
44,0,-65
45,0,-66
46,0,-71
47,0,-76
48,0,-38
49,0,-47
50,0,-58
51,0,-76
52,0,-69
53,0,-55
54,0,-59
55,0,-70
56,0,-65
57,0,-45
58,0,-46
59,0,-44
60,0,-38
61,0,-26
62,0,-42
63,0,-31
64,0,-37
65,0,-59
66,0,-72
67,0,-85
68,0,-58
69,0,-56
70,0,-32
71,0,-63
72,0,-65
73,0,-62
74,0,-48
75,0,-42
76,0,-61
77,0,-49
78,0,-30
79,0,-56
80,0,-69
81,0,-68
82,0,-52
83,0,-68
84,0,-50
85,0,-54
86,0,-44
87,0,-20
88,0,-59
89,0,-25
90,0,-49
91,0,-34
92,0,-72
93,0,-49
94,0,-68
95,0,-25
96,0,-27
97,0,-30
98,0,-47
99,0,-59
100,0,-68
101,0,-70
102,0,-35
103,0,-62
104,0,-57
105,0,-64
106,0,-52
107,0,-48
108,0,-60
109,0,-69
110,0,-40
111,0,-52
112,0,-61
113,0,-57
114,0,-38
115,0,-45
116,0,-66
117,0,-38
118,0,-58
119,0,-60
120,0,-20
121,0,-81
122,0,-62
123,0,-26
124,0,-53
125,0,-45
126,0,-68
127,0,-55
128,0,-23
129,0,-29
130,0,-31
131,0,-50
132,0,-25
133,0,-31
134,0,-37
135,0,-36
136,0,-45
137,0,-66
138,0,-17
139,0,-68
140,0,-39
141,0,-30
142,0,-67
143,0,-54
144,0,-57
145,0,-24
146,0,-57
147,0,-64
148,0,-16
149,0,-33
150,0,-54
151,0,-39
152,0,-51
153,0,-34
154,0,-72
155,0,-77
156,0,-20
157,0,-35
158,0,-43
159,0,-24
160,0,-51
161,0,-10
162,0,-40
163,0,-42
164,0,-78
165,0,-31
166,0,-61
167,0,-20
168,0,-28
169,0,-57
170,0,-29
171,0,-50
172,0,-56
173,0,-38
174,0,-49
175,0,-22
176,0,-20
177,0,-55
178,0,-33
179,0,-44
180,0,-54
181,0,-40
182,0,-25
183,0,-64
184,0,-37
185,0,-26
186,0,-33
187,0,-17
188,0,-30
189,0,-66
190,0,-27
191,0,-42
192,0,-36
193,0,-22
194,0,-24
195,0,-61
196,0,-57
197,0,-39
198,0,-40
199,0,-68
200,0,-33
201,0,-33
202,0,-58
203,0,-51
204,0,-22
205,0,-21
206,0,-12
207,0,-17
208,0,-54
209,0,-22
210,0,-59
211,0,-40
212,0,-45
213,0,-37
214,0,-19
215,0,-23
216,0,-15
217,0,-17
218,0,-10
219,0,-16
220,0,-24
221,0,-24
222,0,-30
223,0,-40
224,0,-30
225,0,-62
226,0,-33
227,0,-46
228,0,-11
229,0,-30
230,0,-20
231,0,-23
232,0,-29
233,0,-24
234,0,-10
235,0,-42
236,0,-52
237,0,-63
238,0,-49
239,0,-30
240,0,-28
241,0,-22
242,0,-35
243,0,-27
244,0,-35
245,0,-41
246,0,-36
247,0,-15
248,0,-41
249,0,-33
250,0,-53
251,0,-27
252,0,-24
253,0,-27
254,0,-30
255,0,-13
256,0,-44
257,0,-20
258,0,-45
259,0,-57
260,0,-18
261,0,-23
262,0,-12
263,0,-33
264,0,-10
265,0,-35
266,0,-30
267,0,-50
268,0,-10
269,0,-14
270,0,-13
271,0,-28
272,0,-26
273,0,-12
274,0,-28
275,0,-10
276,0,-47
277,0,-35
278,0,-20
279,0,-10
280,0,-23
281,0,-20
282,0,-18
283,0,-20
284,0,-30
285,0,-29
286,0,-50
287,0,-27
288,0,-10
289,0,-25
290,0,-10
291,0,-11
292,0,-10
293,0,-48
294,0,-13
295,0,-44
296,0,-51
297,0,-44
298,0,-29
299,0,-32
300,0,-12
301,0,-12
302,0,-25
303,0,-15
304,0,-10
305,0,-16
306,0,-42
307,0,-32
308,0,-24
309,0,-10
310,0,-54
311,0,-23
312,0,-32
313,0,-16
314,0,-12
315,0,-42
316,0,-36
317,0,-13
318,0,-30
319,0,-21
320,0,-21
321,0,-19
322,0,-18
323,0,-38
324,0,-18
325,0,-10
326,0,-10
327,0,-24
328,0,-33
329,0,-10
330,0,-18
331,0,-35
332,0,-44
333,0,-30
334,0,-10
335,0,-33
336,0,-9
337,0,-14
338,0,-30
339,0,-12
340,0,-10
341,0,-24
342,0,-10
343,0,-39
344,0,-10
345,0,-11
346,0,-32
347,0,-28
348,0,-45
349,0,-14
350,0,-19
351,0,-15
352,0,-24
353,0,-10
354,0,-20
355,0,-15
356,0,-11
357,0,-15
358,0,-26
359,0,-10
360,0,-27
361,0,-10
362,0,-10
363,0,-10
364,0,-10
365,0,-15
366,0,-13
367,0,-13
368,0,-10
369,0,-48
370,0,-10
371,0,-19
372,0,-16
373,0,-43
374,0,-15
375,0,-15
376,0,-14
377,0,-43
378,0,-14
379,0,-41
380,0,-16
381,0,-19
382,0,-24
383,0,-23
384,0,-10
385,0,-40
386,0,-12
387,0,-16
388,0,-10
389,0,-10
390,0,-10
391,0,-11
392,0,-10
393,0,-21
394,0,-16
395,0,-10
396,0,-10
397,0,-15
398,0,-10
399,0,-28
400,0,-12
401,0,-19
402,0,-12
403,0,-52
404,0,-20
405,0,-10
406,0,-17
407,0,-24
408,0,-10
409,0,-14
410,0,-10
411,0,-40
412,0,-21
413,0,-41
414,0,-35
415,0,-10
416,0,-10
417,0,-20
418,0,-39
419,0,-27
420,0,-20
421,0,-10
422,0,-16
423,0,-30
424,0,-13
425,0,-27
426,0,-12
427,0,-15
428,0,-10
429,0,-16
430,0,-25
431,0,-54
432,0,-12
433,0,-10
434,0,-21
435,0,-21
436,0,-19
437,0,-35
438,0,-23
439,0,-13
440,0,-11
441,0,-15
442,0,-10
443,0,-24
444,0,-23
445,0,-10
446,0,-10
447,0,-15
448,0,-10
449,0,-10
450,0,-10
451,0,-10
452,0,-31
453,0,-10
454,0,-15
455,0,-10
456,0,-10
457,0,-13
458,0,-10
459,0,-26
460,0,-10
461,0,-10
462,0,-10
463,0,-10
464,0,-10
465,0,-12
466,0,-19
467,0,-16
468,0,-10
469,0,-10
470,0,-10
471,0,-21
472,0,-10
473,0,-10
474,0,-10
475,0,-24
476,0,-30
477,0,-13
478,0,-24
479,0,-13
480,0,-41
481,0,-14
482,0,-10
483,0,-10
484,0,-20
485,0,-22
486,0,-15
487,0,-10
488,0,-10
489,0,-10
490,0,-13
491,0,-9
492,0,-12
493,0,-17
494,0,-27
495,0,-19
496,0,-10
497,0,-36
498,0,-23
499,0,-10
500,0,-30
501,0,-10
502,0,-10
503,0,-10
504,0,-34
505,0,-19
506,0,-13
507,0,-37
508,0,-10
509,0,-19
510,0,-30
511,0,-41
512,0,-10
513,0,-10
514,0,-10
515,0,-15
516,0,-10
517,0,-27
518,0,-10
519,0,-11
520,0,-37
521,0,-10
522,0,-10
523,0,-10
524,0,-10
525,0,-19
526,0,-22
527,0,-19
528,0,-13
529,0,-10
530,0,-13
531,0,-12
532,0,-10
533,0,-17
534,0,-32
535,0,-24
536,0,-10
537,0,-10
538,0,-23
539,0,-10
540,0,-20
541,0,-10
542,0,-13
543,0,-13
544,0,-26
545,0,-27
546,0,-10
547,0,-10
548,0,-10
549,0,-10
550,0,-10
551,0,-22
552,0,-10
553,0,-10
554,0,-10
555,0,-23
556,0,-13
557,0,-10
558,0,-16
559,0,-10
560,0,-32
561,0,-10
562,0,-10
563,0,-10
564,0,-12
565,0,-10
566,0,-10
567,0,-10
568,0,-10
569,0,-27
570,0,-10
571,0,-10
572,0,-10
573,0,-10
574,0,-15
575,0,-16
576,0,-10
577,0,-15
578,0,-30
579,0,-10
580,0,-10
581,0,-30
582,0,-10
583,0,-10
584,0,-10
585,0,-10
586,0,-10
587,0,-10
588,0,-10
589,0,-16
590,0,-46
591,0,-10
592,0,-10
593,0,-12
594,0,-18
595,0,-10
596,0,-10
597,0,-10
598,0,-10
599,0,-10
600,0,-15
601,0,-10
602,0,-10
603,0,-47
604,0,-10
605,0,-10
606,0,-20
607,0,-15
608,0,-10
609,0,-24
610,0,-10
