episode,total_done,total_col,step
0,0,4,300
1,1,1,269
2,1,0,300
3,1,6,300
4,2,6,188
5,2,2,300
6,2,5,300
7,3,1,63
8,3,2,300
9,3,0,300
10,4,3,154
11,4,0,300
12,5,7,190
13,5,10,300
14,5,2,300
15,5,0,300
16,5,4,300
17,5,6,300
18,5,2,300
19,6,5,179
20,6,4,300
21,6,5,300
22,6,3,300
23,6,0,300
24,6,3,300
25,7,4,39
26,8,0,124
27,8,0,300
28,8,5,300
29,8,11,300
30,8,3,300
31,8,8,300
32,8,0,300
33,8,3,300
34,9,4,187
35,9,5,300
36,9,3,300
37,9,1,300
38,9,8,300
39,9,2,300
40,10,1,58
41,10,2,300
42,10,3,300
43,11,4,148
44,12,0,36
45,12,10,300
46,12,0,300
47,12,1,300
48,12,3,300
49,12,5,300
50,12,0,300
51,12,7,300
52,12,5,300
53,13,3,287
54,13,3,300
55,13,0,300
56,14,3,107
57,15,1,247
58,15,16,300
59,15,0,300
60,15,0,300
61,16,2,27
62,17,3,174
63,18,0,159
64,18,0,300
65,18,6,300
66,18,1,300
67,18,3,300
68,18,6,300
69,18,4,300
70,19,6,157
71,19,6,300
72,19,0,300
73,19,6,300
74,19,4,300
75,19,1,300
76,19,11,300
77,19,8,300
78,19,5,300
79,20,7,269
80,20,0,300
81,21,0,129
82,22,5,183
83,22,0,300
84,23,0,64
85,24,1,168
86,24,2,300
87,24,10,300
88,24,0,300
89,24,4,300
90,25,2,119
91,25,0,300
92,26,0,294
93,27,3,70
94,28,3,61
95,28,0,300
96,28,4,300
97,28,2,300
98,28,0,300
99,28,9,300
100,28,0,300
101,28,0,300
102,28,2,300
103,28,6,300
104,28,2,300
105,29,8,229
106,29,5,300
107,30,3,221
108,30,15,300
109,31,0,234
110,31,1,300
111,31,0,300
112,31,7,300
113,31,0,300
114,31,5,300
115,31,6,300
116,31,1,300
117,31,3,300
118,31,10,300
119,31,0,300
120,31,5,300
121,31,8,300
122,32,1,56
123,32,9,300
124,32,2,300
125,32,0,300
126,32,2,300
127,33,1,167
128,33,1,300
129,34,0,74
130,35,1,209
131,35,6,300
132,35,2,300
133,35,0,300
134,35,4,300
135,35,0,300
136,35,4,300
137,35,0,300
138,35,4,300
139,35,12,300
140,35,1,300
141,35,4,300
142,35,0,300
143,35,0,300
144,35,5,300
145,36,5,183
146,36,4,300
147,36,0,300
148,36,5,300
149,36,4,300
150,36,0,300
151,36,3,300
152,37,2,145
153,37,5,300
154,38,0,225
155,38,10,300
156,38,0,300
157,39,0,118
158,39,0,300
159,39,1,300
160,40,1,146
161,40,0,300
162,40,16,300
163,40,0,300
164,41,0,103
165,41,0,300
166,41,4,300
167,41,0,300
168,41,12,300
169,42,0,259
170,42,2,300
171,43,1,283
172,44,0,95
173,45,0,267
174,46,3,91
175,47,1,164
176,47,0,300
177,47,0,300
178,47,5,300
179,48,2,235
180,48,0,300
181,48,10,300
182,48,0,300
183,48,0,300
184,48,2,300
185,48,17,300
186,48,0,300
187,48,0,300
188,48,1,300
189,49,3,52
190,50,3,287
191,50,0,300
192,50,0,300
193,50,2,300
194,50,1,300
195,50,10,300
196,50,1,300
197,51,6,265
198,51,1,300
199,51,7,300
