episode,total_done,total_col,step
0,1,7,280
1,1,0,300
2,1,1,300
3,1,9,300
4,1,12,300
5,1,4,300
6,1,2,300
7,1,1,300
8,2,6,283
9,3,3,172
10,3,0,300
11,3,0,300
12,3,5,300
13,3,3,300
14,3,1,300
15,3,2,300
16,3,2,300
17,4,2,278
18,4,5,300
19,4,0,300
20,4,0,300
21,4,4,300
22,4,4,300
23,4,8,300
24,4,1,300
25,4,7,300
26,4,5,300
27,4,0,300
28,4,0,300
29,4,1,300
30,4,0,300
31,4,0,300
32,4,2,300
33,5,0,61
34,5,2,300
35,5,0,300
36,5,0,300
37,6,0,133
38,6,0,300
39,6,2,300
40,7,0,57
41,7,0,300
42,7,0,300
43,7,0,300
44,7,0,300
45,7,0,300
46,7,1,300
47,8,0,193
48,8,1,300
49,8,1,300
50,9,0,221
51,10,1,113
52,10,0,300
53,11,1,140
54,11,16,300
55,11,0,300
56,11,0,300
57,11,0,300
58,11,0,300
59,11,0,300
60,11,0,300
61,11,2,300
62,11,6,300
63,11,0,300
64,11,6,300
65,11,2,300
66,11,2,300
67,11,0,300
68,11,0,300
69,12,1,207
70,12,5,300
71,12,0,300
72,12,1,300
73,12,0,300
74,12,2,300
75,12,0,300
76,12,2,300
77,12,1,300
78,12,0,300
79,12,2,300
80,12,1,300
81,12,0,300
82,12,0,300
83,12,0,300
84,12,0,300
85,12,0,300
86,12,0,300
87,12,0,300
88,12,0,300
89,12,0,300
90,12,0,300
91,12,1,300
92,12,1,300
93,12,0,300
94,12,0,300
95,12,0,300
96,12,4,300
97,12,0,300
98,12,0,300
99,13,0,160
100,13,0,300
101,14,3,295
102,14,0,300
103,14,1,300
104,15,0,176
105,15,0,300
106,15,0,300
107,15,0,300
108,16,6,227
109,16,0,300
110,16,1,300
111,16,0,300
112,16,0,300
113,16,0,300
114,16,0,300
115,16,0,300
116,16,0,300
117,16,3,300
118,16,1,300
119,16,1,300
120,16,0,300
121,16,0,300
122,16,2,300
123,16,0,300
124,16,0,300
125,16,0,300
126,16,0,300
127,16,0,300
128,17,1,39
129,18,9,263
130,19,8,51
131,19,9,300
132,19,8,300
133,19,6,300
134,19,7,300
135,19,3,300
136,19,2,300
137,19,3,300
138,19,5,300
139,19,5,300
140,19,1,300
141,19,0,300
142,19,5,300
143,19,5,300
144,19,0,300
145,19,0,300
146,19,1,300
147,19,1,300
148,19,0,300
149,19,5,300
150,19,0,300
151,19,1,300
152,19,8,300
153,19,1,300
154,19,0,300
155,19,0,300
156,19,5,300
157,19,3,300
158,19,0,300
159,19,0,300
160,19,22,300
161,19,0,300
162,19,0,300
163,19,3,300
164,19,0,300
165,19,0,300
166,19,2,300
167,19,0,300
168,19,0,300
169,19,2,300
170,19,0,300
171,19,2,300
172,19,2,300
173,19,6,300
174,19,0,300
175,19,2,300
176,19,2,300
177,19,0,300
178,19,0,300
179,19,4,300
180,19,3,300
181,19,1,300
182,19,1,300
183,19,1,300
184,19,2,300
185,19,2,300
186,19,4,300
187,19,3,300
188,19,3,300
189,19,1,300
190,19,4,300
191,19,3,300
192,19,1,300
193,19,1,300
194,19,4,300
195,19,2,300
196,19,2,300
197,19,3,300
198,19,4,300
199,19,5,300
