Agent 0,Agent 1
98,0
98,0
97,0
97,0
97,0
91,0
98,0
96,0
99,0
99,0
99,0
99,0
99,0
98,0
98,0
98,0
98,0
96,0
97,0
97,0
98,0
97,0
97,0
98,0
97,0
97,0
0,0
0,0
94,0
22,0
22,0
15,0
17,0
15,0
17,6
12,0
21,0
18,0
17,34
20,0
15,0
24,1
7,33
3,0
4,11
11,0
13,0
14,0
98,0
18,0
17,3
22,2
23,0
23,0
16,0
15,0
19,0
12,0
16,0
21,0
3,0
22,1
19,0
20,1
13,1
19,1
18,0
16,0
17,0
15,0
19,0
3,0
1,0
4,0
11,7
18,0
24,0
34,20
20,0
14,32
21,0
21,40
29,12
22,0
52,0
22,0
19,0
21,0
20,0
20,0
21,1
21,0
20,0
39,30
54,42
20,0
19,0
17,18
27,16
15,0
22,0
22,0
17,0
23,0
21,2
0,1
22,3
28,0
99,0
52,0
97,0
95,2
97,0
99,0
99,0
99,0
99,0
99,0
99,0
98,0
96,1
99,0
98,0
98,0
97,0
97,0
97,0
97,0
97,0
94,0
60,0
93,0
98,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
97,0
97,0
98,0
99,0
99,0
99,0
99,0
99,0
98,0
99,0
98,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
98,0
99,0
99,0
99,0
99,0
96,0
99,0
98,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
98,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
98,0
99,0
98,0
94,2
95,0
95,2
97,0
93,2
95,2
95,2
94,2
92,0
96,0
95,0
96,0
94,2
93,2
98,0
98,0
98,0
88,2
97,0
93,1
99,0
97,0
97,0
96,0
95,2
95,2
96,1
99,0
99,0
99,0
99,0
97,0
99,0
99,0
98,0
98,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
98,0
99,0
99,0
99,0
95,2
95,2
97,1
97,0
97,0
99,0
99,0
99,0
98,0
94,0
99,0
97,1
98,0
97,1
97,1
97,0
98,0
98,0
98,0
97,0
98,0
95,0
98,0
95,0
95,0
99,0
99,0
99,0
98,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
96,0
99,0
99,0
99,0
99,0
99,0
97,0
95,2
99,0
96,1
97,0
95,2
95,2
96,0
96,1
98,0
96,1
96,1
99,0
95,0
95,2
95,2
94,1
96,0
92,1
0,1
95,0
99,0
23,1
16,0
32,0
45,1
2,9
23,0
0,0
26,0
19,0
18,3
16,0
26,2
17,1
13,1
18,1
21,0
20,1
16,0
22,0
24,0
24,1
21,2
24,1
21,1
24,0
16,1
17,1
24,4
18,1
27,0
23,0
20,2
16,0
20,0
18,0
21,0
30,0
26,0
18,3
20,2
45,0
0,0
9,5
22,0
18,0
47,2
32,1
26,3
86,0
93,2
35,2
94,1
98,0
19,0
99,0
41,0
20,0
22,0
18,0
19,0
20,3
76,0
19,7
23,0
56,0
23,0
18,0
22,0
26,0
30,0
15,0
12,1
17,2
28,1
20,0
14,3
17,8
36,17
98,0
23,0
18,51
23,1
22,58
23,45
22,1
26,39
23,2
12,45
21,4
15,66
27,1
28,0
22,0
31,0
20,0
20,0
21,3
18,77
22,0
18,0
23,0
18,9
17,1
17,80
19,43
24,3
18,0
19,2
32,3
37,0
17,0
18,2
24,3
21,66
19,74
17,3
53,1
19,65
15,0
19,77
17,0
16,3
19,70
15,83
15,84
85,3
21,3
37,3
31,3
25,71
23,74
22,73
20,77
22,74
25,66
14,1
19,77
19,78
17,79
17,64
19,77
19,72
23,70
19,79
19,76
16,82
15,84
19,76
18,77
22,77
18,3
28,1
17,79
17,79
28,39
25,0
24,0
17,82
40,0
18,0
15,0
20,0
19,1
16,0
16,0
15,0
9,1
21,1
19,0
18,0
19,1
18,74
19,24
21,2
24,0
23,2
13,2
19,0
20,1
16,2
20,1
20,0
21,1
18,1
17,1
