Agent 0,Agent 1
21,1
16,0
17,36
22,2
22,42
19,46
21,0
22,0
17,1
17,0
25,0
17,81
22,47
21,1
16,38
0,96
21,1
19,64
18,80
20,36
16,0
20,2
15,59
19,1
27,0
16,69
16,1
16,76
15,1
15,41
18,24
19,19
15,0
14,1
14,85
14,83
17,77
13,81
13,84
18,77
15,84
15,84
18,79
19,77
15,82
19,0
15,82
14,82
18,0
16,83
10,30
17,21
16,60
17,0
0,97
16,81
16,0
17,0
16,81
17,0
15,0
15,0
18,0
15,73
15,1
14,0
16,81
15,77
16,28
18,77
16,0
16,0
20,0
14,83
9,1
13,0
19,78
16,83
15,84
15,84
15,84
15,84
15,84
15,84
13,85
15,81
17,0
18,0
17,1
15,64
19,39
19,40
16,82
15,84
15,79
15,83
13,85
15,84
14,78
15,83
15,84
15,84
18,0
17,0
15,0
17,76
13,84
12,86
19,0
15,80
19,0
18,34
17,81
24,0
21,24
16,29
23,0
12,28
17,23
22,39
20,49
12,84
16,82
20,28
22,0
21,0
19,73
19,73
27,0
13,84
13,84
13,85
13,85
19,48
13,85
22,0
24,0
17,72
18,49
18,78
19,76
53,0
18,75
17,69
18,77
14,85
17,65
37,0
22,33
15,21
19,24
17,29
15,20
16,21
14,26
19,24
15,24
16,25
15,20
13,21
13,19
13,26
13,19
15,20
14,30
12,20
12,18
12,18
12,19
12,22
12,20
13,19
12,21
12,25
12,20
12,23
13,31
12,19
12,18
12,18
11,18
15,20
19,0
15,20
15,20
15,21
18,22
12,17
12,17
12,17
15,20
18,23
18,23
13,0
15,20
13,29
12,18
13,23
11,21
11,18
11,17
11,17
9,0
12,29
12,23
12,20
17,22
12,27
15,0
12,23
14,27
14,48
20,0
16,81
18,80
13,83
15,82
13,86
9,2
15,83
21,0
16,81
16,83
16,83
14,85
17,81
13,86
13,84
17,0
16,0
15,81
18,75
16,0
16,0
9,3
11,0
15,73
15,0
9,3
14,67
18,74
13,81
11,1
14,75
9,3
13,6
16,51
21,62
21,0
21,72
16,80
15,69
18,80
18,0
19,80
18,80
19,0
15,0
10,3
20,0
10,3
10,3
29,0
18,8
21,0
22,63
22,0
20,79
16,80
15,83
20,0
15,84
20,24
16,82
25,0
21,65
17,69
14,82
15,82
15,83
13,0
17,79
16,83
16,71
14,83
16,79
14,77
18,0
16,6
16,0
18,78
17,71
13,54
23,0
20,0
16,0
19,1
18,0
17,0
16,0
17,78
15,82
18,37
17,61
16,53
20,45
19,71
16,80
16,22
17,0
17,23
18,0
18,35
14,29
18,26
16,31
14,28
13,35
18,75
16,82
17,0
17,76
16,81
15,74
17,78
14,83
16,80
18,23
16,23
15,20
17,24
17,26
19,30
19,28
16,31
19,0
18,9
99,0
17,0
18,31
17,0
99,0
45,0
17,36
17,41
11,54
21,0
16,25
15,0
18,33
17,0
16,0
23,1
18,0
17,27
18,28
20,18
12,0
26,3
18,39
17,41
16,36
13,0
15,36
17,41
14,45
16,0
18,77
17,77
17,0
15,0
15,63
17,0
15,77
16,64
0,96
16,0
15,0
16,0
15,78
15,81
15,1
15,42
15,38
17,0
17,42
15,0
15,0
18,19
17,40
15,0
17,0
17,0
16,0
16,0
15,0
51,0
96,1
16,0
16,26
16,0
16,46
16,43
15,40
15,41
15,52
17,0
15,0
17,0
15,0
15,61
15,0
15,0
15,0
15,0
16,0
15,0
17,0
18,0
19,0
19,58
22,0
22,47
18,0
19,49
18,0
17,40
19,49
14,51
18,0
19,0
19,0
17,0
18,0
17,78
16,0
17,57
18,75
16,0
16,72
16,0
18,0
16,79
16,66
17,33
14,0
11,79
13,0
13,0
13,0
23,0
16,69
11,86
17,69
16,72
15,76
0,0
17,76
17,63
17,80
15,37
17,60
18,10
20,0
20,40
18,71
16,43
12,75
21,72
21,72
19,64
24,0
17,78
15,63
18,0
21,0
17,78
19,79
22,32
17,0
19,76
17,66
23,19
16,73
24,0
18,0
18,0
31,0
33,0
23,0
17,68
18,68
22,36
25,0
18,71
17,79
22,17
20,51
14,0
18,59
