Agent 0,Agent 1
4,11
8,0
0,0
9,0
23,0
8,0
1,0
8,3
14,2
12,0
25,2
31,2
3,0
7,3
3,1
4,0
4,0
1,97
2,42
1,0
1,0
0,0
3,0
7,0
21,0
1,0
0,1
1,85
0,0
1,3
2,0
4,7
14,0
1,0
1,0
13,0
12,0
0,0
1,0
6,0
1,0
1,2
12,0
3,5
17,1
55,1
25,1
23,0
36,4
20,1
96,1
47,7
28,0
36,0
27,0
32,1
27,0
26,1
22,0
25,0
26,1
27,2
23,1
25,1
25,3
31,6
36,0
25,0
28,6
34,0
24,5
26,0
26,29
38,2
21,0
31,5
25,0
25,1
19,0
43,0
31,3
32,3
24,0
22,0
27,1
23,0
23,1
25,7
18,1
16,4
21,0
25,0
54,0
23,7
26,0
31,2
31,0
30,1
23,0
20,0
36,0
35,0
39,0
40,0
17,0
33,3
21,0
33,0
24,0
31,3
35,2
25,1
24,3
29,1
29,7
0,0
68,1
31,3
30,4
31,0
33,7
22,5
25,0
27,3
22,0
21,0
22,3
21,0
22,0
27,1
19,29
40,0
28,3
25,0
31,0
19,10
27,9
23,4
26,1
27,1
17,0
35,5
37,2
33,5
27,2
34,0
25,1
22,6
30,0
24,4
18,0
26,0
24,0
23,0
22,0
23,0
28,1
18,0
34,2
30,16
20,16
59,2
24,1
23,0
22,0
23,0
22,0
23,0
22,4
15,6
22,0
22,0
23,0
22,2
26,4
21,0
19,5
36,0
36,0
32,1
25,0
19,1
39,0
22,0
35,0
41,0
29,4
36,0
23,2
33,3
20,0
23,3
29,0
42,0
28,0
25,3
27,5
31,4
27,4
32,5
34,6
35,5
29,6
28,6
24,4
8,3
29,5
25,45
25,42
24,2
22,39
22,2
22,2
17,0
29,0
19,0
32,1
31,1
9,0
34,4
26,0
34,0
21,0
29,2
22,0
0,93
21,0
19,2
17,0
99,0
97,0
0,0
98,0
94,0
77,2
43,0
98,0
64,0
2,36
98,0
98,0
93,0
84,0
1,0
5,13
91,0
86,0
89,0
94,0
83,0
91,0
96,0
97,0
86,0
13,0
96,0
40,0
8,0
22,0
21,3
21,2
19,0
99,0
37,0
98,0
97,0
99,0
99,0
98,0
99,0
97,0
99,0
25,0
42,0
28,2
27,0
28,4
36,0
18,0
28,1
26,4
27,0
35,1
32,0
43,1
21,1
20,0
26,0
34,0
28,0
28,0
24,0
26,0
33,5
24,0
23,0
29,0
28,0
26,0
30,0
25,0
31,1
28,0
27,5
25,0
27,0
33,2
29,5
29,1
28,15
26,6
23,5
26,0
32,1
31,52
30,3
23,4
30,2
19,0
29,0
24,3
20,0
20,2
23,0
29,0
27,0
24,2
24,0
26,0
18,0
26,2
19,59
23,0
24,0
28,0
25,0
26,0
25,0
32,0
29,0
24,21
26,0
24,0
21,0
22,26
24,0
18,0
24,21
27,1
22,0
23,28
24,30
20,0
23,0
30,28
24,44
24,21
23,0
23,52
22,0
25,0
17,0
20,2
16,1
22,70
16,63
21,69
25,1
31,54
26,71
27,50
26,59
26,0
23,63
21,37
25,0
24,0
24,52
22,0
21,63
17,0
22,2
23,64
19,68
28,0
25,28
28,0
21,78
24,71
24,0
23,0
24,0
20,1
24,29
22,76
26,1
33,2
36,0
35,0
28,0
24,1
24,1
17,2
25,3
30,17
5,7
16,46
27,4
30,2
23,0
26,0
24,4
21,5
27,0
26,1
32,4
28,4
22,3
20,2
4,9
22,3
24,5
22,6
22,0
21,7
19,0
22,6
21,5
19,17
27,4
26,4
27,4
26,3
31,2
3,9
25,4
34,4
24,3
26,58
26,18
23,0
6,16
24,66
0,0
0,96
24,35
1,44
8,6
0,97
0,95
0,97
0,97
21,61
32,0
29,21
29,10
22,0
21,15
22,36
21,0
24,32
27,8
25,32
23,32
24,31
25,31
21,0
16,0
19,0
16,0
22,0
18,0
22,28
22,30
27,29
28,0
33,1
33,0
31,36
25,0
24,73
0,97
53,2
23,1
27,1
25,58
23,2
35,0
26,56
28,1
28,54
30,9
25,8
32,3
25,3
0,96
1,7
0,0
25,25
27,3
