Agent 0,Agent 1
15,0
18,71
11,82
11,87
18,75
12,81
0,3
15,1
12,64
18,1
15,81
16,83
17,0
18,78
16,81
18,76
18,79
20,0
17,0
18,0
18,0
0,11
17,29
18,0
37,0
23,44
41,0
16,0
18,78
17,77
17,48
22,46
18,77
23,9
14,85
24,0
22,0
19,0
15,0
15,36
18,0
15,0
19,0
17,36
19,2
19,58
15,75
14,80
17,65
14,72
15,0
19,75
19,0
18,33
20,0
22,61
19,62
20,74
15,80
17,63
22,0
19,76
22,65
20,27
23,30
15,0
18,72
17,60
15,80
17,54
17,35
18,80
18,73
15,70
21,0
21,0
22,2
22,2
17,2
16,70
16,64
14,81
13,15
12,87
18,78
15,78
20,2
14,83
15,82
15,82
14,82
12,83
14,82
14,82
15,81
18,79
14,82
17,0
22,55
17,76
17,41
25,0
20,37
19,24
17,67
20,74
0,0
13,83
15,61
19,0
19,0
13,86
16,82
16,79
14,85
15,82
13,0
14,56
15,84
15,84
16,82
15,84
15,83
15,84
3,96
19,79
17,76
21,0
22,30
17,1
19,15
17,58
26,39
19,51
20,0
22,20
18,1
17,2
17,0
17,0
16,1
18,44
17,0
14,58
21,0
24,0
20,0
22,73
21,1
21,1
18,0
18,63
22,36
16,0
22,2
33,4
22,72
24,52
20,50
19,25
17,61
16,0
19,3
18,43
12,0
15,0
12,0
21,34
21,3
13,0
16,0
24,0
18,0
12,74
18,1
9,88
10,63
10,88
13,1
13,1
15,81
12,85
12,83
12,58
10,87
14,1
13,27
14,0
14,42
12,2
12,2
12,0
13,2
14,53
9,89
16,4
22,53
31,0
20,61
27,0
30,0
23,56
34,0
53,62
21,2
22,4
31,0
24,1
26,2
17,76
22,0
22,0
20,26
21,1
24,42
12,0
26,0
21,71
21,3
22,3
24,2
18,28
19,2
19,44
31,3
17,30
16,82
18,19
20,4
17,1
19,0
17,22
19,30
17,65
22,65
20,62
19,76
16,71
19,45
13,0
21,2
22,2
16,68
17,29
14,27
20,2
17,73
17,0
15,0
14,0
20,1
20,17
15,1
19,1
19,2
17,25
16,0
15,27
16,0
17,2
16,0
23,0
0,41
16,56
19,1
23,0
23,10
13,82
15,0
21,0
19,38
17,15
18,25
21,22
20,58
16,0
23,74
15,76
17,55
18,0
25,72
15,0
21,72
19,66
18,58
22,0
18,53
23,52
20,50
16,76
24,0
18,3
18,0
18,9
16,0
21,2
15,73
19,74
19,57
16,0
21,68
18,0
18,73
17,0
16,0
16,50
21,0
16,57
18,0
19,58
21,0
18,58
15,63
12,0
17,0
20,0
15,71
13,1
23,0
17,0
29,0
16,0
19,76
19,68
23,60
24,61
26,2
26,1
21,56
16,80
24,63
18,74
17,1
23,1
24,1
20,12
21,4
18,2
25,3
19,0
23,0
22,18
22,3
23,6
20,1
23,0
27,0
16,0
22,6
25,0
26,4
17,0
23,6
0,5
0,0
0,0
14,54
21,0
19,0
16,0
1,4
14,46
19,0
31,0
16,32
17,22
17,0
23,0
22,0
19,0
21,2
14,0
18,0
20,3
18,6
18,0
16,8
19,1
23,0
2,5
0,55
0,8
0,0
20,0
20,0
18,7
15,5
23,4
18,11
19,7
21,7
24,8
25,8
16,9
19,10
20,0
18,0
32,6
16,4
15,9
15,28
15,0
15,5
80,4
15,0
15,0
23,8
18,22
21,7
15,9
18,9
18,13
17,16
18,29
17,27
17,27
21,11
16,13
15,27
20,18
15,9
15,55
15,14
99,0
99,0
16,0
23,0
20,0
15,0
28,10
15,11
16,0
16,10
15,0
16,16
15,39
15,0
16,52
0,14
0,21
0,12
0,17
0,45
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
0,97
29,5
35,5
0,6
90,7
32,7
90,7
42,8
41,7
26,7
91,6
90,7
89,8
23,7
35,7
30,8
27,7
