Agent 0,Agent 1
45,51
45,51
45,51
46,51
46,51
46,51
46,52
46,51
46,52
43,48
46,51
42,48
46,52
43,48
36,42
45,50
43,48
46,52
46,52
43,49
45,51
43,49
39,44
46,51
41,46
39,44
46,51
41,46
46,51
46,52
45,51
43,49
46,52
44,49
45,50
40,45
45,51
28,34
45,50
45,50
45,50
46,52
46,51
46,51
44,49
43,49
43,48
45,51
44,50
45,50
46,51
45,51
39,45
45,51
46,51
41,47
45,50
43,48
46,52
2,5
32,37
39,44
45,51
45,51
45,51
46,51
46,52
41,47
44,49
45,51
41,46
44,50
45,50
43,49
46,52
46,51
45,50
46,51
46,52
40,46
46,51
44,49
44,49
42,48
45,51
46,52
45,51
44,49
42,48
45,51
45,51
44,49
46,51
44,50
45,50
45,51
42,48
41,46
44,49
39,44
43,48
43,49
0,0
38,44
43,49
21,22
34,37
29,34
42,47
44,49
44,50
45,50
41,46
39,44
46,51
45,50
45,50
45,51
44,49
46,50
45,50
46,50
43,48
46,50
46,50
37,41
43,47
44,49
46,50
46,50
46,50
43,48
44,49
45,49
46,50
45,49
42,47
46,50
46,51
45,50
46,50
46,50
46,50
46,50
46,50
40,44
45,50
43,48
43,48
46,50
43,47
46,50
38,43
41,46
46,50
44,49
46,50
44,49
43,48
45,49
43,48
46,50
45,49
45,49
44,49
43,48
44,48
41,46
45,49
43,47
46,51
45,50
40,45
45,50
43,48
45,49
42,47
45,49
46,50
45,50
43,48
45,50
46,51
41,46
46,50
45,50
46,50
46,51
44,48
46,51
45,50
44,48
45,50
46,50
38,42
46,50
45,50
42,46
46,51
46,51
45,49
46,51
46,50
45,49
43,47
38,42
46,50
45,51
45,50
45,50
45,49
45,50
45,50
46,50
45,50
46,50
46,50
45,50
45,49
42,47
44,49
45,49
45,49
44,48
46,50
43,48
46,50
46,50
47,51
36,40
36,41
46,51
42,46
45,50
46,51
44,49
44,48
46,51
44,48
43,48
45,49
43,48
46,50
45,50
44,49
46,50
43,48
43,48
46,50
44,49
43,48
46,50
41,46
45,50
44,49
43,48
45,50
45,50
45,50
47,51
45,50
45,49
46,50
45,49
45,49
45,50
40,44
45,50
46,51
45,50
46,50
46,51
44,49
47,51
46,50
46,51
47,51
43,47
38,42
42,46
46,50
46,51
45,49
46,51
42,47
46,51
46,50
46,51
46,51
46,51
46,51
46,50
46,50
42,47
45,49
39,43
45,50
46,50
44,49
44,49
46,51
45,50
45,49
44,49
46,50
43,48
45,50
45,50
40,45
45,49
45,50
43,47
44,48
43,45
43,47
45,48
45,49
44,48
43,47
45,46
45,49
44,47
45,48
45,49
43,47
40,44
45,49
45,49
43,47
46,50
46,49
46,49
34,38
47,50
47,50
43,47
41,45
46,50
46,50
47,50
47,51
47,50
46,49
45,49
46,49
45,48
41,44
41,45
41,45
40,43
39,42
43,46
47,50
47,51
45,48
44,48
46,50
47,51
44,48
47,50
47,50
47,50
47,51
46,50
43,46
46,50
46,49
47,50
43,46
46,49
46,50
47,50
46,50
45,48
42,46
43,46
43,46
47,50
47,51
47,50
47,50
45,49
45,49
46,49
47,51
44,48
47,51
46,49
46,51
46,51
42,46
46,50
46,51
44,48
47,51
47,51
47,51
41,46
47,51
46,51
44,48
46,50
44,49
46,51
44,48
45,50
46,51
46,51
45,50
43,47
44,48
45,49
44,48
46,51
45,49
44,48
43,48
38,42
42,46
46,51
46,51
47,51
46,50
46,51
46,51
44,48
45,49
45,50
41,46
44,49
46,51
45,50
46,51
44,49
47,51
46,50
45,49
46,50
45,49
45,50
46,50
46,51
46,51
44,49
40,44
46,50
47,50
46,50
47,50
46,49
46,50
46,49
47,50
47,50
45,48
46,50
45,49
44,47
43,47
47,50
46,49
47,50
43,46
46,50
47,50
45,49
46,50
45,49
47,50
47,50
47,50
39,42
46,50
44,48
46,49
47,51
47,50
45,49
47,50
42,45
45,48
46,50
47,50
43,47
45,48
47,51
44,47
34,38
45,49
27,31
36,39
46,50
46,50
44,48
46,49
47,50
47,50
46,50
44,48
46,50
