episode,tot_done,reward
0,0,-32
1,0,-73
2,0,-62
3,0,-53
4,0,-36
5,0,-55
6,0,-64
7,0,-29
8,0,-60
9,0,-62
10,0,-55
11,0,-71
12,0,-48
13,0,-52
14,0,-50
15,0,-52
16,0,-67
17,0,-20
18,0,-44
19,0,-41
20,0,-56
21,0,-53
22,0,-72
23,0,-38
24,0,-34
25,0,-76
26,0,-36
27,0,-41
28,0,-41
29,0,-36
30,0,-62
31,0,-32
32,0,-41
33,0,-62
34,0,-48
35,0,-45
36,0,-62
37,0,-74
38,0,-56
39,0,-50
40,0,-46
41,0,-43
42,0,-51
43,0,-46
44,0,-50
45,0,-43
46,0,-43
47,0,-41
48,0,-47
49,0,-65
50,0,-23
51,0,-45
52,0,-47
53,0,-36
54,0,-34
55,0,-34
56,0,-67
57,0,-53
58,0,-54
59,0,-49
60,0,-57
61,0,-59
62,0,-67
63,0,-28
64,0,-47
65,0,-32
66,0,-72
67,0,-55
68,0,-45
69,0,-54
70,0,-52
71,0,-32
72,0,-48
73,0,-70
74,0,-20
75,0,-58
76,0,-32
77,0,-45
78,0,-55
79,0,-30
80,0,-38
81,0,-40
82,0,-75
83,0,-48
84,0,-36
85,0,-48
86,0,-49
87,0,-47
88,0,-41
89,0,-45
90,0,-34
91,0,-34
92,0,-24
93,0,-35
94,0,-48
95,0,-41
96,0,-51
97,0,-28
98,0,-44
99,0,-33
100,0,-42
101,0,-50
102,0,-48
103,0,-31
104,0,-38
105,0,-46
106,0,-44
107,0,-33
108,0,-56
109,0,-70
110,0,-44
111,0,-63
112,0,-41
113,0,-44
114,0,-32
115,0,-33
116,0,-51
117,0,-51
118,0,-44
119,0,-37
120,0,-55
121,0,-60
122,0,-27
123,0,-51
124,0,-46
125,0,-11
126,0,-40
127,0,-34
128,0,-45
129,0,-32
130,0,-23
131,0,-40
132,0,-35
133,0,-41
134,0,-34
135,0,-56
136,0,-59
137,0,-42
138,0,-43
139,0,-53
140,0,-30
141,0,-43
142,0,-44
143,0,-21
144,0,-42
145,0,-52
146,0,-49
147,0,-22
148,0,-40
149,0,-51
150,0,-23
151,0,-31
152,0,-14
153,0,-38
154,0,-31
155,0,-31
156,0,-51
157,0,-22
158,0,-41
159,0,-39
160,0,-31
161,0,-39
162,0,-37
163,0,-20
164,0,-41
165,0,-48
166,0,-39
167,0,-30
168,0,-32
169,0,-41
170,0,-33
171,0,-35
172,0,-38
173,0,-26
174,0,-34
175,0,-59
176,0,-36
177,0,-28
178,0,-56
179,0,-37
180,0,-69
181,0,-38
182,0,-29
183,0,-52
184,0,-33
185,0,-51
186,0,-52
187,0,-18
188,0,-26
189,0,-34
190,0,-30
191,0,-38
192,0,-30
193,0,-27
194,0,-29
195,0,-24
196,0,-35
197,0,-33
198,0,-26
199,0,-25
200,0,-31
201,0,-39
202,0,-21
203,0,-47
204,0,-30
205,0,-29
206,0,-31
207,0,-33
208,0,-28
209,0,-42
210,0,-15
211,0,-24
212,0,-32
213,0,-24
214,0,-23
215,0,-20
216,0,-49
217,0,-19
218,0,-46
219,0,-15
220,0,-33
221,0,-31
222,0,-38
223,0,-34
224,0,-44
225,0,-34
226,0,-32
227,0,-23
228,0,-45
229,0,-29
230,0,-50
231,0,-31
232,0,-26
233,0,-33
234,0,-42
235,0,-42
236,0,-38
237,0,-29
238,0,-41
239,0,-32
240,0,-28
241,0,-28
242,0,-31
243,0,-36
244,0,-26
245,0,-30
246,0,-19
247,0,-31
248,0,-50
249,0,-34
250,0,-23
251,0,-28
252,0,-54
253,0,-46
254,0,-18
255,0,-34
256,0,-39
257,0,-30
258,0,-38
259,0,-41
260,0,-21
261,0,-30
262,0,-22
263,0,-38
264,0,-22
265,0,-37
266,0,-37
267,0,-42
268,0,-22
269,0,-50
270,0,-30
271,0,-23
272,0,-38
273,0,-42
274,0,-37
275,0,-49
276,0,-17
277,0,-27
278,0,-18
279,0,-29
280,0,-57
281,0,-15
282,0,-48
283,0,-43
284,0,-34
285,0,-39
286,0,-22
287,0,-21
288,0,-15
289,0,-28
290,0,-15
291,0,-15
292,0,-28
293,0,-57
294,0,-21
295,0,-25
296,0,-41
297,0,-26
298,0,-36
299,0,-15
300,0,-30
301,0,-27
302,0,-20
303,0,-31
304,0,-18
305,0,-22
306,0,-22
307,0,-42
308,0,-27
309,0,-45
310,0,-38
311,0,-28
312,0,-26
313,0,-15
314,0,-28
315,0,-29
316,0,-24
317,0,-18
318,0,-33
319,0,-17
320,0,-39
321,0,-39
322,0,-33
323,0,-49
324,0,-26
325,0,-38
326,0,-33
327,0,-21
328,0,-47
329,0,-33
330,0,-20
331,0,-47
332,0,-27
333,0,-38
334,0,-18
335,0,-33
336,0,-25
337,0,-29
338,0,-31
339,0,-19
340,0,-27
341,0,-18
342,0,-34
343,0,-35
344,0,-37
345,0,-16
346,0,-18
347,0,-18
348,0,-20
349,0,-19
350,0,-18
351,0,-38
352,0,-20
353,0,-32
354,0,-49
355,0,-22
356,0,-15
357,0,-26
358,0,-20
359,0,-15
360,0,-15
361,0,-19
362,0,-23
363,0,-31
364,0,-27
365,0,-22
366,0,-15
367,0,-15
368,0,-15
369,0,-17
370,0,-33
371,0,-19
372,0,-24
373,0,-38
374,0,-15
375,0,-19
376,0,-49
377,0,-35
378,0,-15
379,0,-15
380,0,-21
381,0,-15
382,0,-22
383,0,-31
384,0,-15
385,0,-15
386,0,-31
387,0,-32
388,0,-20
389,0,-15
390,0,-27
391,0,-15
392,0,-18
393,0,-15
394,0,-15
395,0,-35
396,0,-15
397,0,-17
398,0,-15
399,0,-24
400,0,-30
401,0,-15
402,0,-18
403,0,-19
404,0,-11
405,0,-15
406,0,-15
407,0,-54
408,0,-15
409,0,-16
410,0,-17
411,0,-23
412,0,-18
413,0,-15
414,0,-18
415,0,-26
416,0,-32
417,0,-15
418,0,-16
419,0,-33
420,0,-15
421,0,-15
422,0,-18
423,0,-15
424,0,-26
425,0,-28
426,0,-15
427,0,-15
428,0,-16
429,0,-35
430,0,-26
431,0,-22
432,0,-18
433,0,-26
434,0,-26
435,0,-32
436,0,-28
437,0,-46
438,0,-27
439,0,-17
440,0,-15
441,0,-19
442,0,-19
443,0,-15
444,0,-15
445,0,-24
446,0,-20
447,0,-15
448,0,-15
449,0,-17
450,0,-17
451,0,-21
452,0,-51
453,0,-19
454,0,-21
455,0,-25
456,0,-15
457,0,-22
458,0,-16
459,0,-31
460,0,-39
461,0,-15
462,0,-37
463,0,-33
464,0,-16
465,0,-17
466,0,-15
467,0,-15
468,0,-39
469,0,-39
470,0,-27
471,0,-15
472,0,-15
473,0,-15
474,0,-15
475,0,-15
476,0,-24
477,0,-22
478,0,-21
479,0,-15
480,0,-15
481,0,-15
482,0,-15
483,0,-15
484,0,-25
485,0,-30
486,0,-27
487,0,-19
488,0,-27
489,0,-15
490,0,-15
491,0,-15
492,0,-20
493,0,-18
494,0,-29
495,0,-28
496,0,-16
497,0,-15
498,0,-35
499,0,-15
500,0,-21
501,0,-15
502,0,-22
503,0,-15
504,0,-18
505,0,-15
506,0,-15
507,0,-15
508,0,-15
509,0,-15
510,0,-30
511,0,-21
512,0,-15
513,0,-15
514,0,-15
515,0,-15
516,0,-15
517,0,-15
518,0,-15
519,0,-36
520,0,-19
521,0,-15
522,0,-18
523,0,-15
524,0,-23
525,0,-15
526,0,-15
527,0,-52
528,0,-15
529,0,-21
530,0,-15
531,0,-22
532,0,-15
533,0,-19
534,0,-15
535,0,-15
536,0,-15
537,0,-15
538,0,-17
539,0,-15
540,0,-15
541,0,-15
542,0,-15
543,0,-23
544,0,-15
545,0,-15
546,0,-27
547,0,-41
548,0,-15
549,0,-19
550,0,-30
551,0,-29
552,0,-15
553,0,-19
554,0,-15
555,0,-15
556,0,-15
557,0,-15
558,0,-18
559,0,-18
560,0,-19
561,0,-41
562,0,-15
563,0,-15
564,0,-15
565,0,-15
566,0,-15
567,0,-15
568,0,-15
569,0,-15
570,0,-15
571,0,-15
572,0,-28
573,0,-15
574,0,-18
575,0,-15
576,0,-15
577,0,-15
578,0,-15
579,0,-15
580,0,-15
581,0,-31
582,0,-15
583,0,-15
584,0,-15
585,0,-15
586,0,-15
587,0,-18
588,0,-18
589,0,-30
590,0,-15
591,0,-22
592,0,-15
593,0,-36
594,0,-15
595,0,-15
596,0,-15
597,0,-15
598,0,-15
599,0,-15
600,0,-15
601,0,-15
602,0,-22
603,0,-21
604,0,-15
605,0,-15
606,0,-15
607,0,-15
608,0,-15
609,0,-33
610,0,-15
611,0,-15
612,0,-15
613,0,-15
614,0,-40
615,0,-15
616,0,-15
617,0,-20
618,0,-15
619,0,-15
620,0,-25
621,0,-17
622,0,-15
623,0,-15
624,0,-16
625,0,-18
626,0,-15
627,0,-15
628,0,-31
629,0,-15
630,0,-15
631,0,-15
632,0,-15
633,0,-18
634,0,-15
635,0,-15
636,0,-15
637,0,-19
638,0,-22
639,0,-17
640,0,-15
641,0,-15
642,0,-29
643,0,-18
644,0,-15
645,0,-16
646,0,-15
647,0,-29
648,0,-15
649,0,-15
650,0,-32
651,0,-15
652,0,-14
653,0,-18
654,0,-18
655,0,-37
656,0,-26
657,0,-28
658,0,-15
659,0,-15
660,0,-15
661,0,-15
662,0,-15
663,0,-15
664,0,-17
665,0,-15
666,0,-15
667,0,-23
668,0,-15
669,0,-18
670,0,-21
671,0,-15
672,0,-37
673,0,-41
674,0,-15
675,0,-15
676,0,-15
677,0,-15
678,0,-15
679,0,-15
680,0,-15
681,0,-21
682,0,-15
683,0,-16
684,0,-16
685,0,-15
686,0,-15
687,0,-15
688,0,-15
689,0,-15
690,0,-18
691,0,-29
692,0,-22
693,0,-15
694,0,-15
695,0,-30
696,0,-16
697,0,-15
698,0,-15
699,0,-15
700,0,-15
701,0,-15
702,0,-15
703,0,-15
704,0,-15
705,0,-23
706,0,-18
707,0,-15
708,0,-15
709,0,-16
710,0,-18
711,0,-15
712,0,-16
713,0,-37
714,0,-21
715,0,-20
716,0,-27
717,0,-15
718,0,-15
719,0,-15
720,0,-15
721,0,-15
722,0,-15
723,0,-15
724,0,-15
725,0,-15
726,0,-17
727,0,-15
728,0,-15
729,0,-23
730,0,-15
731,0,-15
732,0,-15
733,0,-15
734,0,-15
735,0,-33
736,0,-15
737,0,-15
738,0,-21
739,0,-15
740,0,-15
741,0,-15
742,0,-15
743,0,-15
744,0,-26
745,0,-15
746,0,-16
747,0,-16
748,0,-15
749,0,-22
750,0,-30
751,0,-15
752,0,-15
753,0,-15
754,0,-16
755,0,-15
756,0,-17
757,0,-15
758,0,-15
759,0,-15
760,0,-15
761,0,-16
762,0,-15
763,0,-15
