episode,tot_done,reward
0,0,-57
1,0,-50
2,0,-49
3,0,-65
4,0,-65
5,0,-52
6,0,-38
7,0,-30
8,0,-28
9,0,-59
10,0,-44
11,0,-42
12,0,-55
13,0,-65
14,0,-63
15,0,-67
16,0,-34
17,0,-70
18,0,-32
19,0,-67
20,0,-42
21,0,-47
22,0,-59
23,0,-42
24,0,-48
25,0,-39
26,0,-45
27,0,-33
28,0,-30
29,0,-55
30,0,-67
31,0,-62
32,0,-55
33,0,-34
34,0,-34
35,0,-58
36,0,-74
37,0,-57
38,0,-50
39,0,-60
40,0,-46
41,0,-42
42,0,-52
43,0,-28
44,0,-26
45,0,-38
46,0,-60
47,0,-55
48,0,-15
49,0,-41
50,0,-45
51,0,-53
52,0,-30
53,0,-62
54,0,-47
55,0,-42
56,0,-48
57,0,-52
58,0,-48
59,0,-32
60,0,-62
61,0,-29
62,0,-55
63,0,-63
64,0,-59
65,0,-32
66,0,-55
67,0,-47
68,0,-32
69,0,-65
70,0,-49
71,0,-54
72,0,-49
73,0,-34
74,0,-26
75,0,-42
76,0,-33
77,0,-23
78,0,-34
79,0,-37
80,0,-55
81,0,-49
82,0,-37
83,0,-60
84,0,-28
85,0,-17
86,0,-17
87,0,-36
88,0,-59
89,0,-50
90,0,-19
91,0,-25
92,0,-57
93,0,-20
94,0,-44
95,0,-34
96,0,-35
97,0,-54
98,0,-28
99,0,-46
100,0,-24
101,0,-22
102,0,-52
103,0,-50
104,0,-51
105,0,-39
106,0,-51
107,0,-41
108,0,-38
109,0,-29
110,0,-61
111,0,-48
112,0,-25
113,0,-45
114,0,-39
115,0,-22
116,0,-38
117,0,-41
118,0,-28
119,0,-45
120,0,-49
121,0,-19
122,0,-59
123,0,-46
124,0,-62
125,0,-42
126,0,-10
127,0,-76
128,0,-36
129,0,-62
130,0,-38
131,0,-18
132,0,-57
133,0,-63
134,0,-57
135,0,-49
136,0,-30
137,0,-42
138,0,-59
139,0,-51
140,0,-53
141,0,-46
142,0,-15
143,0,-28
144,0,-44
145,0,-48
146,0,-20
147,0,-29
148,0,-50
149,0,-38
150,0,-57
151,0,-48
152,0,-34
153,0,-37
154,0,-70
155,0,-22
156,0,-38
157,0,-64
158,0,-38
159,0,-12
160,0,-22
161,0,-15
162,0,-40
163,0,-15
164,0,-32
165,0,-35
166,0,-23
167,0,-31
168,0,-25
169,0,-19
170,0,-26
171,0,-14
172,0,-29
173,0,-24
174,0,-45
175,0,-22
