episode,tot_done,reward
0,0,-58
1,0,-73
2,0,-32
3,0,-44
4,0,-33
5,0,-41
6,0,-64
7,0,-36
8,0,-58
9,0,-67
10,0,-24
11,0,-45
12,0,-52
13,0,-37
14,0,-55
15,0,-64
16,0,-68
17,0,-48
18,0,-55
19,0,-44
20,0,-46
21,0,-28
22,0,-49
23,0,-62
24,0,-37
25,0,-46
26,0,-48
27,0,-48
28,0,-63
29,0,-45
30,0,-60
31,0,-36
32,0,-53
33,0,-65
34,0,-39
35,0,-75
36,0,-45
37,0,-63
38,0,-47
39,0,-51
40,0,-18
41,0,-63
42,0,-39
43,0,-46
44,0,-82
45,0,-57
46,0,-34
47,0,-43
48,0,-69
49,0,-62
50,0,-34
51,0,-39
52,0,-52
53,0,-53
54,0,-45
55,0,-54
56,0,-33
57,0,-45
58,0,-67
59,0,-61
60,0,-53
61,0,-57
62,0,-30
63,0,-55
64,0,-25
65,0,-25
66,0,-62
67,0,-65
68,0,-46
69,0,-28
70,0,-34
71,0,-58
72,0,-38
73,0,-71
74,0,-37
75,0,-42
76,0,-37
77,0,-39
78,0,-44
79,0,-46
80,0,-48
81,0,-63
82,0,-31
83,0,-37
84,0,-32
85,0,-45
86,0,-51
87,0,-34
88,0,-52
89,0,-52
90,0,-41
91,0,-49
92,0,-25
93,0,-21
94,0,-5
95,0,-31
96,0,-11
97,0,-43
98,0,-29
99,0,-42
100,0,-26
101,0,-38
102,0,-67
103,0,-42
104,0,-56
105,0,-49
106,0,-47
107,0,-16
108,0,-22
109,0,-47
110,0,-39
111,0,-40
112,0,-33
113,0,-47
114,0,-43
115,0,-50
116,0,-43
117,0,-31
118,0,-14
119,0,-39
120,0,-43
121,0,-35
122,0,-50
123,0,-48
124,0,-38
125,0,-48
126,0,-40
127,0,-41
128,0,-45
129,0,-47
130,0,-23
131,0,-13
132,0,-42
133,0,-31
134,0,-29
135,0,-44
136,0,-32
137,0,-12
138,0,-42
139,0,-48
140,0,-44
141,0,-30
142,0,-56
143,0,-49
144,0,-49
145,0,-8
146,0,-16
147,0,-62
148,0,-27
149,0,-38
