episode,tot_done,reward
0,0,-88
1,0,-83
2,0,-105
3,0,-69
4,0,-76
5,0,-78
6,0,-103
7,0,-98
8,0,-94
9,0,-65
10,0,-45
11,0,-87
12,0,-70
13,0,-50
14,0,-104
15,0,-77
16,0,-69
17,0,-88
18,0,-78
19,0,-77
20,0,-88
21,0,-26
22,0,-91
23,0,-73
24,0,-79
25,0,-94
26,0,-90
27,0,-20
28,0,-86
29,0,-68
30,0,-110
31,0,-74
32,0,-68
33,0,-16
34,0,-59
35,0,-59
36,0,-52
37,0,-82
38,0,-50
39,0,-54
40,0,-91
41,0,-65
42,0,-98
43,0,-40
44,0,-95
45,0,-67
46,0,-76
47,0,-56
48,0,-103
49,0,-72
50,0,-85
51,0,-56
52,0,-85
53,0,-74
54,0,-38
55,0,-88
56,0,-25
57,0,-46
58,0,-64
59,0,-19
60,0,-101
61,0,-77
62,0,-19
63,0,-36
64,0,-104
65,0,-49
66,0,-99
67,0,-37
68,0,-90
69,0,-85
70,0,-13
71,0,-99
72,0,-7
73,0,-97
74,0,-20
75,0,-33
76,0,-81
77,0,-95
78,0,-18
79,0,-17
80,0,-65
81,0,-31
82,0,-77
83,0,-80
84,0,-5
85,0,-102
86,0,-45
87,0,-95
88,0,-50
89,0,-113
90,0,-108
91,0,-4
92,0,-74
93,0,-84
94,0,-45
95,0,-37
96,0,-110
97,0,-62
98,0,-41
99,0,-104
100,0,-65
101,0,-94
102,0,-85
103,0,-81
104,0,-109
105,0,-14
106,0,-36
107,0,-31
108,0,15
109,1,18
110,1,-87
111,1,-66
112,1,-36
113,1,-66
114,1,-45
115,1,-85
116,1,-92
117,1,-79
118,1,-33
119,1,-54
120,1,-77
121,1,-46
122,1,-30
123,1,-31
124,1,-13
125,1,-87
126,1,-42
127,1,-36
128,1,-17
129,1,-49
130,1,-59
131,1,-34
132,1,-64
133,1,-72
134,1,-25
135,1,-39
136,1,-24
137,1,-70
138,1,-12
139,1,-35
140,1,-17
141,1,-26
142,1,-63
143,1,-52
144,1,-14
145,1,-63
146,1,-71
147,1,-47
148,1,-39
149,1,-81
150,1,-62
151,1,-1
152,1,-71
153,1,-104
154,1,5
155,1,-11
156,1,-70
157,1,-83
158,1,-39
159,1,0
160,1,-67
161,1,-54
162,1,-47
163,1,-82
164,1,-25
165,1,-42
166,1,-12
167,1,-18
168,1,-34
169,1,-8
170,1,-61
171,1,-53
172,1,-24
173,1,-35
174,1,-80
175,1,-26
176,1,7
177,1,-73
178,1,-79
179,1,-51
