Agent 0,Agent 1
23,36
22,45
21,34
14,0
14,14
19,1
18,31
16,33
20,1
16,38
16,33
25,45
18,17
16,36
19,41
24,0
14,0
12,0
16,36
16,39
14,6
21,33
12,29
12,29
14,35
16,0
12,36
39,31
13,34
39,34
20,2
14,31
14,0
15,35
20,37
50,24
39,25
17,13
21,32
35,30
21,43
18,35
36,33
17,31
16,0
18,18
17,32
22,13
18,35
17,30
16,40
16,38
13,0
16,38
21,36
22,45
20,39
22,35
21,38
21,39
14,0
25,37
27,48
21,35
22,33
49,27
17,33
15,30
43,30
28,20
27,44
24,33
16,35
21,0
23,42
25,39
18,40
17,1
72,26
16,1
16,30
27,34
12,0
68,31
25,41
21,32
22,38
64,30
24,30
22,42
19,49
15,30
17,34
20,1
16,0
19,1
18,0
20,39
17,0
22,3
28,2
21,3
20,33
63,32
12,0
52,34
12,23
16,41
10,0
14,37
14,0
12,1
12,0
15,33
18,34
12,1
17,0
17,0
17,1
17,0
17,32
15,1
17,34
19,34
16,1
23,37
15,37
23,8
22,1
28,2
21,7
0,0
17,39
17,35
17,31
17,31
15,0
10,22
44,30
13,0
17,25
62,30
59,33
22,39
44,30
14,33
29,34
45,33
24,39
18,40
53,30
15,37
53,42
13,0
15,34
27,48
19,37
58,37
15,28
20,41
20,33
16,31
21,38
27,47
20,35
19,34
21,38
21,16
38,33
19,1
20,37
18,36
23,40
19,32
19,34
16,32
61,75
52,26
18,1
22,39
18,33
14,17
27,2
22,38
26,43
18,33
46,31
57,31
21,24
19,0
19,34
33,1
9,19
13,26
15,32
16,36
16,0
30,7
18,32
17,34
18,35
14,27
10,22
46,27
43,38
15,34
21,41
28,1
22,2
20,0
24,1
16,36
60,34
18,32
20,2
18,3
24,0
16,27
16,3
16,31
25,0
18,4
13,1
19,0
27,0
28,1
27,0
22,40
23,1
41,33
20,23
19,35
22,38
20,36
17,0
14,28
17,32
18,24
17,35
19,35
20,39
15,28
10,24
29,41
15,30
21,44
16,39
13,27
15,33
17,34
20,44
17,30
16,36
17,38
70,29
42,33
19,36
19,38
33,30
17,33
21,37
69,25
58,32
55,33
23,41
18,33
17,0
22,37
27,0
21,38
22,41
47,30
20,38
26,28
22,1
17,1
19,7
18,2
23,39
24,7
12,0
17,3
21,3
14,0
23,0
16,0
18,0
17,0
15,0
16,0
17,0
16,0
23,37
21,0
16,0
15,1
15,0
15,0
16,0
21,5
15,5
25,0
19,34
16,1
18,1
40,2
17,13
17,7
14,0
24,0
18,0
14,0
14,14
17,0
15,24
20,37
20,33
16,15
17,0
24,42
28,0
24,43
43,39
25,47
19,34
18,36
21,39
25,4
32,21
15,0
21,0
18,0
23,0
22,29
24,1
20,40
19,35
22,42
18,0
22,21
20,1
19,34
15,0
19,33
15,0
17,27
25,68
13,0
17,31
19,33
17,33
18,37
17,1
20,41
18,32
16,0
24,47
21,44
27,30
18,0
26,1
19,47
21,40
26,33
21,45
19,40
15,34
28,0
19,0
26,0
25,0
25,1
23,21
25,29
23,0
18,0
14,0
15,27
19,31
25,35
16,0
16,26
23,0
17,2
18,0
17,1
15,1
21,33
16,3
15,0
21,28
18,21
19,26
16,34
16,27
19,3
18,32
13,48
15,0
19,65
17,2
27,8
13,18
18,71
20,68
21,42
26,4
17,51
16,1
20,2
18,52
18,2
19,3
23,16
20,3
17,60
20,43
13,0
13,0
16,2
15,3
18,0
13,39
16,28
18,4
10,0
15,22
22,3
10,1
31,0
21,0
17,0
19,0
33,20
21,0
21,5
27,5
21,3
22,5
15,3
14,3
19,3
16,3
26,7
20,3
20,3
14,1
19,5
21,2
14,5
15,8
14,0
56,2
25,6
29,5
27,2
26,0
15,5
21,1
20,0
23,2
26,1
21,0
22,8
30,7
28,11
32,13
23,14
18,8
25,9
38,10
45,11
27,11
17,6
17,6
33,23
23,24
21,0
20,24
27,43
29,44
42,0
43,20
27,50
47,1
45,1
35,49
31,1
40,30
41,3
43,0
50,28
45,1
45,0
48,2
46,1
46,0
54,0
55,0
71,0
