Agent 0,Agent 1
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
98,0
96,0
1,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
98,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
98,0
99,0
98,0
97,0
0,0
0,0
77,1
82,0
96,0
94,0
92,0
96,0
96,0
95,0
94,0
95,0
95,0
86,0
0,0
92,0
98,0
96,1
99,0
98,0
99,0
97,0
99,0
99,0
98,0
98,0
99,0
98,0
99,0
99,0
99,0
99,0
99,0
98,0
99,0
97,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
98,0
99,0
98,0
99,0
98,0
98,0
98,0
99,0
98,0
98,0
99,0
99,0
99,0
99,0
98,0
98,0
99,0
99,0
98,0
99,0
99,0
98,0
98,0
97,0
99,0
99,0
99,0
99,0
96,0
99,0
98,0
98,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
97,0
98,0
99,0
99,0
98,0
99,0
98,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
97,0
99,0
99,0
99,0
99,0
99,0
97,0
99,0
98,0
96,0
98,0
98,0
96,0
98,0
99,0
99,0
99,0
99,0
99,0
98,0
99,0
95,0
98,0
96,0
97,0
99,0
99,0
99,0
97,0
99,0
99,0
99,0
99,0
99,0
99,0
98,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
98,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
94,0
90,0
94,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
99,0
98,0
98,0
97,0
97,0
97,0
97,0
97,0
97,0
97,0
97,0
97,0
97,0
97,0
97,0
97,0
97,0
97,0
97,0
97,0
97,0
97,0
97,0
97,0
97,0
97,0
97,0
96,0
96,0
96,0
95,0
0,0
0,0
16,2
17,0
14,0
0,0
16,0
18,0
16,0
17,0
19,0
22,0
18,0
17,0
15,2
17,0
30,1
32,5
14,0
27,2
18,2
17,5
15,0
15,15
28,0
30,0
18,0
16,0
