Agent 0,Agent 1
16,31
22,42
20,36
23,33
16,39
15,34
16,0
19,37
15,17
24,35
20,41
31,0
31,1
20,39
17,34
20,43
16,34
15,47
15,29
17,0
16,31
15,30
17,43
19,28
58,36
15,0
20,0
23,30
37,46
21,43
17,41
13,24
21,43
21,44
22,2
23,31
20,27
19,38
24,31
24,0
20,0
28,29
12,0
15,29
17,35
25,25
16,34
17,37
17,34
18,35
18,38
17,7
14,27
14,1
19,0
18,36
21,37
18,0
12,29
12,24
18,44
16,35
22,43
25,0
31,0
22,39
23,37
5,5
20,44
0,9
15,29
5,12
16,0
22,0
19,24
15,31
15,33
19,35
14,39
32,0
17,31
17,30
22,38
21,32
19,37
14,33
18,39
0,17
14,37
14,38
17,29
18,27
20,40
0,21
19,32
0,18
17,47
16,37
20,0
19,44
19,30
20,42
22,38
24,38
24,0
26,43
24,37
25,37
20,32
15,0
15,0
20,0
16,29
15,4
22,0
20,1
24,15
17,1
23,26
19,31
19,32
21,29
21,29
22,29
17,21
18,23
21,39
15,22
15,23
18,40
15,25
22,34
0,28
14,0
11,0
16,32
15,39
19,0
19,54
16,45
18,0
18,0
15,60
17,38
18,55
13,59
15,37
12,34
12,48
15,33
15,30
15,39
14,0
15,49
14,49
19,77
18,0
22,0
21,26
20,44
19,30
19,48
17,38
21,33
18,2
14,0
18,47
28,11
23,56
18,44
19,1
18,1
19,0
18,34
16,31
17,64
20,20
13,0
18,34
23,0
32,44
18,0
21,41
21,1
22,0
22,39
22,0
18,0
12,0
20,35
9,0
15,1
15,10
19,32
20,42
29,0
23,39
22,30
21,1
22,25
20,23
24,0
28,1
21,43
2,15
26,0
22,2
6,12
11,13
12,13
17,16
19,2
17,2
17,9
18,6
20,5
25,11
16,1
16,13
15,18
17,26
13,0
27,35
99,0
17,0
0,13
11,20
12,24
9,30
18,34
13,14
23,0
16,44
0,14
19,24
15,37
18,37
15,0
25,13
0,13
46,14
41,14
36,60
32,50
32,56
30,14
30,14
35,16
40,14
41,50
41,17
31,14
31,56
38,15
35,16
40,14
32,19
35,20
32,22
32,45
30,47
37,58
33,56
59,15
28,14
32,65
33,62
34,59
32,48
38,14
31,52
29,14
30,14
30,45
35,15
40,15
33,55
33,14
30,52
31,48
30,14
31,47
30,14
12,34
44,53
44,52
26,0
17,34
15,0
16,34
11,21
0,23
10,25
0,42
13,2
15,0
14,0
17,29
17,31
15,29
14,0
24,0
24,0
19,0
24,0
17,28
15,36
38,23
15,0
19,33
18,0
43,23
13,26
16,30
15,44
15,78
15,49
0,97
16,25
13,0
15,81
13,75
17,50
18,43
15,65
12,0
15,74
17,73
19,55
15,0
16,56
20,1
0,93
15,69
15,0
18,64
18,58
13,0
16,33
0,16
14,0
16,41
0,30
14,0
24,1
20,65
17,0
26,1
14,41
14,30
16,80
96,96
18,37
18,0
12,4
72,13
15,33
15,33
16,36
19,41
18,35
16,0
14,32
16,1
11,0
17,31
24,0
8,1
13,0
20,28
12,0
15,32
17,35
17,44
16,50
16,37
16,0
55,31
25,1
15,19
21,43
13,31
63,33
12,31
16,0
16,38
16,3
16,47
48,45
50,31
16,34
17,21
17,31
15,38
16,37
47,32
17,35
15,33
11,27
16,0
18,38
17,32
20,40
22,0
21,0
20,36
17,0
17,33
20,0
12,0
20,27
12,0
15,30
15,31
17,49
19,14
12,0
19,1
16,38
15,0
16,58
15,43
17,40
19,22
17,38
17,34
17,35
18,0
15,27
12,0
21,36
15,29
56,34
54,0
15,0
11,0
22,0
21,0
24,0
23,1
19,33
20,36
26,1
24,22
20,36
20,36
2,10
21,36
16,0
59,31
22,1
20,1
21,17
17,31
23,0
55,36
16,0
13,0
17,0
20,36
15,29
25,0
21,0
19,0
22,8
23,1
18,0
28,2
23,41
17,0
25,2
48,30
23,1
17,31
18,0
20,2
16,28
26,1
25,28
21,3
17,0
15,0
14,0
15,0
13,0
16,29
15,0
20,22
16,28
16,28
18,34
16,0
20,37
16,1
15,33
53,28
16,31
20,0
30,33
22,1
