Agent 0,Agent 1
16,0
16,1
15,2
16,0
17,1
16,0
16,34
16,0
16,0
21,0
15,0
16,0
16,0
16,0
19,2
18,64
15,0
16,0
17,39
16,73
16,0
18,73
18,0
20,71
17,0
18,62
19,62
17,62
18,41
16,35
16,0
18,48
20,61
19,2
17,72
98,0
19,0
17,62
20,0
15,0
18,45
19,0
17,77
22,0
22,0
20,0
16,0
17,0
15,0
14,0
17,0
16,56
15,0
19,1
20,11
21,59
17,26
15,1
17,31
17,13
16,44
19,51
19,44
19,60
17,1
17,74
16,33
16,78
15,0
16,26
16,0
16,80
15,60
16,76
16,0
15,74
16,80
16,20
15,19
17,25
16,20
16,20
16,23
16,3
15,1
17,6
18,18
17,11
17,30
15,24
17,36
17,39
16,38
18,39
16,40
16,4
16,0
18,40
15,22
16,38
17,39
15,39
16,39
16,40
16,40
15,37
16,36
17,2
18,0
25,1
23,0
18,0
19,0
26,2
21,6
15,0
17,0
25,0
20,0
18,3
16,0
21,0
17,27
16,0
21,23
15,0
20,33
20,35
21,0
12,37
17,20
17,0
19,0
16,38
13,0
21,21
19,31
16,0
13,0
12,41
19,27
17,0
21,0
24,8
20,34
17,13
19,7
14,0
13,0
15,0
24,0
24,8
19,0
15,0
19,2
24,0
20,1
20,0
26,1
22,3
24,0
23,9
20,18
17,14
19,18
14,0
23,32
14,16
95,0
15,0
16,78
15,0
15,0
14,61
19,0
19,75
19,56
18,46
18,78
17,78
15,72
17,52
18,22
19,0
21,67
19,0
23,69
19,46
23,0
12,0
9,73
25,0
21,70
18,0
13,0
11,0
17,80
17,0
21,0
21,29
22,27
22,70
22,0
18,2
19,0
16,0
16,0
25,0
23,20
18,73
15,0
15,0
23,55
17,55
23,0
22,49
22,70
23,31
20,1
0,0
18,54
17,75
0,0
10,68
13,73
1,38
1,0
16,34
28,0
1,0
19,0
13,82
1,0
1,67
12,85
21,59
21,75
19,73
18,73
17,19
15,71
14,82
21,76
17,32
18,79
18,50
16,1
15,82
17,42
17,39
16,63
15,83
15,84
13,29
17,82
13,85
17,0
18,0
19,2
17,41
19,42
99,0
18,61
16,46
16,50
9,8
15,0
17,38
18,35
17,40
15,0
17,35
17,39
24,52
31,0
20,47
21,0
17,31
15,31
27,0
17,0
16,18
16,36
18,41
18,34
19,0
17,33
17,29
15,34
21,0
25,0
15,31
15,34
21,42
9,6
18,32
17,33
35,37
19,37
20,35
20,33
19,30
18,0
19,43
23,33
19,35
22,36
20,40
26,0
25,44
15,28
19,31
38,0
17,29
20,39
22,43
17,0
19,0
15,1
15,2
17,1
14,27
15,28
20,39
18,33
17,0
16,35
21,44
23,43
20,40
19,0
17,0
22,37
17,40
16,0
18,38
0,3
14,39
22,38
17,38
19,41
10,7
17,40
16,45
16,0
18,49
19,51
25,39
18,39
20,40
21,0
16,30
16,32
18,39
18,37
17,30
20,0
17,30
11,0
62,34
18,33
34,33
26,41
12,0
19,35
19,41
34,0
54,33
22,0
18,32
19,0
14,0
22,37
99,0
17,27
28,35
26,42
59,31
20,0
66,28
26,41
18,33
19,28
15,34
54,33
16,0
41,30
21,35
12,0
19,1
34,29
17,20
26,17
12,27
15,31
13,26
19,46
16,32
20,36
9,0
18,0
13,0
17,30
21,61
15,0
62,31
16,35
16,35
15,0
20,47
21,0
12,0
22,41
15,33
19,30
17,48
13,0
12,24
16,75
39,28
16,54
15,57
26,38
18,0
16,46
29,42
18,48
30,49
16,0
14,28
18,20
21,0
17,0
16,25
22,30
18,34
16,8
16,0
17,32
16,0
22,0
16,36
16,35
14,0
16,40
15,30
35,52
19,41
22,45
17,34
17,49
14,30
15,26
17,32
18,34
17,32
18,35
27,0
15,37
20,0
43,0
24,65
21,39
19,39
16,35
15,35
24,0
19,34
17,38
20,43
18,36
20,40
21,41
24,44
20,35
15,0
16,0
14,0
14,0
20,36
18,30
20,37
14,29
14,31
19,38
32,1
20,1
20,44
18,43
22,0
22,43
27,0
24,0
18,34
17,0
18,33
11,0
21,45
16,37
11,0
