episode,total_done,total_col,step
1,1,5,43
2,2,1,38
3,3,1,41
4,4,4,180
5,5,5,174
6,6,4,121
7,7,0,39
8,8,2,96
9,9,4,182
10,10,13,183
11,11,2,121
12,12,13,152
13,13,0,78
14,14,8,77
15,15,1,77
16,16,9,320
17,17,5,67
18,18,0,92
19,19,15,211
20,20,12,311
21,21,9,161
22,22,0,54
23,23,4,53
24,24,21,247
25,25,1,20
26,26,2,106
27,27,4,106
28,28,5,121
29,29,4,77
30,30,2,121
31,31,12,151
32,32,0,20
33,33,2,53
34,34,6,71
35,35,1,57
36,36,4,138
37,37,21,330
38,38,1,53
39,39,1,13
40,40,1,15
41,41,7,113
42,42,0,29
43,43,3,69
44,44,1,151
45,45,2,80
46,46,1,17
47,47,6,99
48,48,6,132
49,49,0,29
50,50,1,24
51,51,2,71
52,52,2,46
53,53,0,26
54,54,2,94
55,55,2,110
56,56,2,83
57,57,1,45
58,58,2,65
59,59,0,30
60,60,5,114
61,61,1,60
62,62,2,76
63,63,2,29
64,64,0,49
65,65,2,47
66,66,1,49
67,67,2,28
68,68,2,61
69,69,10,48
70,70,1,72
71,71,2,73
72,72,0,99
73,73,0,14
74,74,3,90
75,75,7,89
76,76,0,13
77,77,0,47
78,78,1,20
79,79,3,24
80,80,1,19
81,81,3,60
82,82,2,60
83,83,5,90
84,84,0,41
85,85,4,67
86,86,16,112
87,87,1,55
88,88,3,73
89,89,3,56
90,90,6,126
91,91,3,99
92,92,3,48
93,93,0,34
94,94,0,53
95,95,0,20
96,96,7,28
97,97,0,26
98,98,1,32
99,99,1,61
100,100,7,141
101,101,0,17
102,102,2,62
103,103,0,5
104,104,4,91
105,105,5,17
106,106,2,18
107,107,4,13
108,108,0,27
109,109,0,55
110,110,0,15
111,111,0,30
112,112,0,30
113,113,1,56
114,114,1,50
115,115,1,88
116,116,0,31
117,117,20,60
118,118,1,43
119,119,1,20
120,120,0,37
121,121,0,8
122,122,0,76
123,123,0,45
124,124,1,71
125,125,1,21
126,126,0,15
127,127,0,7
128,128,0,9
129,129,1,33
130,130,5,46
131,131,1,17
132,132,0,24
133,133,1,13
134,134,0,13
135,135,1,45
136,136,0,30
137,137,0,27
138,138,0,12
139,139,0,16
140,140,16,120
141,141,0,14
142,142,0,9
143,143,0,16
144,144,0,12
145,145,0,6
146,146,0,10
147,147,0,6
148,148,0,25
149,149,0,25
150,150,0,23
151,151,0,17
152,152,0,15
153,153,0,12
154,154,0,17
155,155,3,18
156,156,1,37
157,157,0,21
158,158,0,31
159,159,0,8
160,160,2,61
161,161,0,8
162,162,1,10
163,163,0,45
164,164,0,16
165,165,0,8
166,166,0,6
167,167,2,24
168,168,0,35
169,169,0,10
170,170,1,26
171,171,0,27
172,172,0,44
173,173,3,43
174,174,0,18
175,175,0,20
176,176,0,56
177,177,0,16
178,178,0,12
179,179,1,30
180,180,0,9
181,181,1,34
182,182,0,8
183,183,1,38
184,184,0,15
185,185,0,6
186,186,0,20
187,187,1,81
188,188,0,13
189,189,0,33
190,190,0,20
191,191,0,70
192,192,0,9
193,193,0,20
194,194,0,45
195,195,0,34
196,196,0,18
197,197,0,5
198,198,2,12
199,199,0,52
200,200,0,48
201,201,0,18
202,202,0,10
203,203,0,11
204,204,1,23
205,205,0,65
206,206,0,6
207,207,0,15
208,208,0,46
209,209,0,18
210,210,0,16
211,211,0,31
212,212,0,20
213,213,0,29
214,214,0,59
215,215,0,21
216,216,0,47
217,217,0,33
218,218,0,61
219,219,0,27
220,220,1,12
221,221,0,19
222,222,1,108
223,223,1,9
224,224,1,12
225,225,0,14
226,226,1,10
227,227,0,25
228,228,0,12
229,229,2,11
230,230,0,18
231,231,0,28
232,232,0,50
233,233,0,39
234,234,9,53
235,235,0,22
236,236,0,33
237,237,0,27
238,238,0,9
239,239,1,13
240,240,0,26
241,241,0,70
242,242,1,15
243,243,0,26
244,244,0,15
245,245,0,15
246,246,0,34
247,247,0,17
248,248,0,17
249,249,0,17
250,250,0,13
251,251,0,38
252,252,0,9
253,253,0,28
254,254,0,27
255,255,0,6
256,256,0,15
257,257,0,33
258,258,0,21
259,259,0,20
260,260,0,248
261,261,0,38
262,262,0,51
263,263,0,12
264,264,0,8
265,265,1,31
266,266,1,41
267,267,0,5
268,268,0,5
269,269,0,53
270,270,0,21
271,271,0,15
272,272,1,10
273,273,1,17
274,274,0,86
275,275,0,7
276,276,0,11
277,277,0,8
278,278,0,60
279,279,0,49
280,280,0,32
281,281,0,16
282,282,0,12
283,283,0,37
284,284,0,6
285,285,0,35
286,286,0,25
287,287,0,49
288,288,0,130
289,289,0,71
290,290,0,9
291,291,0,27
292,292,0,72
293,293,0,183
294,294,0,48
295,295,0,43
296,296,0,6
297,297,0,265
298,298,0,15
299,299,0,196
300,300,0,161
