episode,total_done,total_col,step
0,1,0,120
1,2,0,179
2,2,0,300
3,3,2,119
4,3,0,300
5,3,3,300
6,3,8,300
7,3,1,300
8,3,0,300
9,3,1,300
10,3,9,300
11,3,3,300
12,3,1,300
13,3,1,300
14,4,9,185
15,4,0,300
16,5,1,213
17,5,0,300
18,5,1,300
19,5,5,300
20,5,1,300
21,6,1,261
22,7,3,259
23,7,1,300
24,7,3,300
25,7,5,300
26,8,4,87
27,8,4,300
28,8,8,300
29,8,0,300
30,8,1,300
31,9,1,60
32,10,3,63
33,11,9,178
34,12,2,167
35,12,0,300
36,12,3,300
37,12,0,300
38,13,0,230
39,14,4,194
40,14,1,300
41,15,2,241
42,16,4,60
43,16,2,300
44,16,1,300
45,16,7,300
46,16,3,300
47,17,1,239
48,17,3,300
49,17,7,300
50,18,1,85
51,18,3,300
52,19,0,153
53,19,3,300
54,19,17,300
55,19,0,300
56,19,3,300
57,19,6,300
58,19,2,300
59,19,3,300
60,20,3,167
61,20,5,300
62,20,8,300
63,21,0,298
64,21,10,300
65,22,3,142
66,22,3,300
67,23,4,298
68,24,3,83
69,25,2,270
70,25,7,300
71,26,2,200
72,26,1,300
73,26,1,300
74,26,1,300
75,26,0,300
76,26,1,300
77,26,1,300
78,26,1,300
79,26,1,300
80,26,3,300
81,27,0,111
82,27,2,300
83,27,3,300
84,27,0,300
85,27,8,300
86,27,4,300
87,28,1,91
88,28,3,300
89,28,4,300
90,28,0,300
91,29,3,97
92,29,0,300
93,30,8,214
94,30,0,300
95,30,0,300
96,30,5,300
97,30,0,300
98,30,3,300
99,30,6,300
100,31,9,236
101,31,8,300
102,32,1,75
103,32,3,300
104,32,9,300
105,33,0,273
106,34,7,151
107,34,0,300
108,34,4,300
109,34,1,300
110,34,8,300
111,34,0,300
112,35,3,87
113,35,11,300
114,36,0,284
115,36,0,300
116,37,1,63
117,37,4,300
118,37,0,300
119,38,2,51
120,38,1,300
121,38,2,300
122,38,0,300
123,39,3,179
124,39,10,300
125,39,0,300
126,40,3,285
127,40,11,300
128,41,1,32
129,41,2,300
130,41,0,300
131,42,3,140
132,42,4,300
133,42,3,300
134,43,2,252
135,43,0,300
136,43,0,300
137,43,0,300
138,44,0,199
139,44,8,300
140,44,0,300
141,45,1,281
142,45,1,300
143,45,4,300
144,45,4,300
145,46,0,77
146,46,2,300
147,46,9,300
148,46,9,300
149,46,2,300
150,47,1,84
151,47,0,300
152,48,2,79
153,49,0,143
154,49,1,300
155,50,1,55
156,51,6,273
157,51,4,300
158,52,2,295
159,52,3,300
160,53,4,117
161,53,4,300
162,53,4,300
163,53,1,300
164,54,0,195
165,54,1,300
166,55,0,121
167,55,7,300
168,56,1,192
169,56,0,300
170,56,1,300
171,56,4,300
172,56,0,300
173,56,4,300
174,56,0,300
175,57,3,33
176,57,0,300
177,57,4,300
178,57,2,300
179,57,0,300
180,57,4,300
181,57,0,300
182,57,0,300
183,58,1,231
184,58,0,300
185,58,2,300
186,58,3,300
187,58,0,300
188,58,10,300
189,58,4,300
190,58,1,300
191,59,8,119
192,59,5,300
193,59,12,300
194,59,7,300
195,59,3,300
196,59,0,300
197,60,3,109
198,61,4,38
199,61,3,300
