episode,total_done,total_col,step
0,0,0,300
1,1,4,46
2,1,3,300
3,1,1,300
4,2,1,206
5,2,4,300
6,2,0,300
7,3,0,62
8,3,0,300
9,3,0,300
10,3,12,300
11,3,7,300
12,3,2,300
13,3,0,300
14,3,1,300
15,4,0,135
16,5,5,103
17,6,1,213
18,6,0,300
19,7,0,168
20,7,1,300
21,8,0,23
22,8,0,300
23,9,6,260
24,9,2,300
25,9,0,300
26,9,4,300
27,9,0,300
28,10,4,113
29,10,17,300
30,10,0,300
31,10,22,300
32,10,0,300
33,10,0,300
34,11,4,220
35,11,1,300
36,11,0,300
37,12,0,152
38,12,0,300
39,12,3,300
40,12,4,300
41,13,0,208
42,14,2,158
43,14,0,300
44,14,4,300
45,15,3,241
46,15,5,300
47,15,11,300
48,16,0,235
49,16,0,300
50,17,3,67
51,17,6,300
52,17,0,300
53,18,0,167
54,18,3,300
55,18,0,300
56,18,0,300
57,18,2,300
58,19,1,202
59,19,1,300
60,19,0,300
61,19,1,300
62,19,0,300
63,19,0,300
64,19,0,300
65,19,3,300
66,19,0,300
67,20,6,34
68,21,8,293
69,21,5,300
70,22,5,229
71,22,0,300
72,23,2,171
73,23,5,300
74,24,4,55
75,25,3,107
76,25,2,300
77,25,3,300
78,25,6,300
79,25,0,300
80,26,3,261
81,26,0,300
82,26,9,300
83,26,7,300
84,26,0,300
85,27,1,166
86,28,3,189
87,28,1,300
88,28,5,300
89,28,3,300
90,29,8,196
91,29,1,300
92,30,0,299
93,30,18,300
94,31,0,236
95,32,0,118
96,33,3,139
97,33,7,300
98,33,0,300
99,33,9,300
100,33,0,300
101,33,2,300
102,34,3,167
103,34,1,300
104,34,1,300
105,35,1,171
106,35,0,300
107,36,1,104
108,37,0,123
109,37,19,300
110,37,2,300
111,37,2,300
112,37,0,300
113,37,0,300
114,37,12,300
115,37,9,300
116,37,7,300
117,37,7,300
118,38,2,213
119,38,3,300
120,38,0,300
121,38,0,300
122,38,1,300
123,38,0,300
124,38,0,300
125,38,3,300
126,39,0,44
127,40,2,246
128,40,4,300
129,40,0,300
130,40,4,300
131,41,1,52
132,41,11,300
133,41,0,300
134,41,9,300
135,41,3,300
136,41,0,300
137,41,1,300
138,42,0,221
139,43,2,134
140,43,0,300
141,44,1,89
142,44,3,300
143,44,0,300
144,44,4,300
145,45,4,237
146,46,9,284
147,46,4,300
148,46,2,300
149,46,0,300
150,47,2,23
151,48,0,122
152,48,9,300
153,49,6,184
154,49,0,300
155,50,0,213
156,50,5,300
157,50,0,300
158,50,13,300
159,50,0,300
160,51,0,169
161,51,10,300
162,52,5,173
163,52,0,300
164,52,1,300
165,52,3,300
166,53,10,176
167,53,12,300
168,53,6,300
169,54,1,23
170,54,6,300
171,54,6,300
172,54,0,300
173,55,0,234
174,55,2,300
175,55,12,300
176,55,3,300
177,55,10,300
178,55,2,300
179,55,3,300
180,55,0,300
181,56,0,291
182,56,2,300
183,56,5,300
184,56,0,300
185,56,1,300
186,56,0,300
187,56,0,300
188,56,3,300
189,57,1,22
190,58,1,275
191,58,6,300
192,59,1,65
193,59,0,300
194,59,1,300
195,59,3,300
196,59,0,300
197,59,4,300
198,59,6,300
199,59,7,300
