episode,total_done,total_col,step
0,1,0,266
1,1,0,300
2,1,4,300
3,1,0,300
4,1,2,300
5,1,1,300
6,1,2,300
7,1,4,300
8,1,0,300
9,1,4,300
10,1,2,300
11,1,3,300
12,1,0,300
13,1,1,300
14,1,3,300
15,1,3,300
16,1,0,300
17,1,7,300
18,1,2,300
19,1,14,300
20,2,6,55
21,2,0,300
22,3,1,168
23,3,2,300
24,3,1,300
25,4,0,220
26,4,4,300
27,4,0,300
28,4,7,300
29,4,6,300
30,4,3,300
31,4,2,300
32,4,13,300
33,4,1,300
34,4,1,300
35,4,0,300
36,4,4,300
37,4,0,300
38,4,10,300
39,4,5,300
40,4,2,300
41,4,3,300
42,4,1,300
43,4,5,300
44,5,2,87
45,6,2,261
46,6,1,300
47,7,4,204
48,7,7,300
49,7,4,300
50,7,1,300
51,8,1,275
52,8,0,300
53,8,0,300
54,9,1,136
55,9,14,300
56,9,0,300
57,9,5,300
58,10,2,143
59,10,7,300
60,11,0,15
61,12,2,195
62,12,0,300
63,12,1,300
64,12,0,300
65,13,3,136
66,14,0,294
67,14,0,300
68,14,0,300
69,14,1,300
70,14,4,300
71,14,4,300
72,14,6,300
73,14,2,300
74,14,0,300
75,14,8,300
76,14,2,300
77,14,5,300
78,14,2,300
79,15,1,160
80,15,5,300
81,15,0,300
82,16,1,186
83,16,1,300
84,16,1,300
85,16,0,300
86,16,1,300
87,17,1,98
88,17,3,300
89,18,1,136
90,18,6,300
91,18,4,300
92,18,0,300
93,18,1,300
94,18,0,300
95,18,3,300
96,19,6,194
97,20,0,155
98,20,0,300
99,21,2,274
100,21,0,300
101,21,2,300
102,21,3,300
103,22,0,97
104,22,1,300
105,22,0,300
106,22,0,300
107,22,2,300
108,22,3,300
109,22,0,300
110,23,0,117
111,23,8,300
112,23,5,300
113,24,0,139
114,25,2,249
115,25,1,300
116,25,0,300
117,25,2,300
118,25,3,300
119,26,5,219
120,26,2,300
121,26,0,300
122,26,0,300
123,26,2,300
124,27,0,84
125,27,2,300
126,28,1,110
127,29,2,273
128,29,1,300
129,29,2,300
130,30,0,207
131,31,3,267
132,31,8,300
133,31,8,300
134,32,11,197
135,32,1,300
136,33,2,174
137,33,3,300
138,33,2,300
139,34,1,22
140,34,27,300
141,34,4,300
142,34,1,300
143,34,12,300
144,34,2,300
145,35,7,232
146,35,5,300
147,36,7,277
148,36,0,300
149,36,7,300
150,36,3,300
151,36,8,300
152,36,6,300
153,36,0,300
154,36,0,300
155,37,1,131
156,37,0,300
157,37,0,300
158,38,2,259
159,38,12,300
160,38,4,300
161,38,3,300
162,38,6,300
163,38,10,300
164,39,5,77
165,39,0,300
166,39,0,300
167,39,1,300
168,39,0,300
169,40,2,153
170,40,0,300
171,40,0,300
172,40,0,300
173,40,11,300
174,41,0,162
175,41,0,300
176,41,1,300
177,41,3,300
178,41,7,300
179,41,3,300
180,41,1,300
181,41,1,300
182,41,4,300
183,41,1,300
184,41,7,300
185,42,4,260
186,42,3,300
187,42,0,300
188,42,2,300
189,43,2,142
190,43,1,300
191,43,0,300
192,43,18,300
193,43,0,300
194,43,4,300
195,43,1,300
196,43,1,300
197,43,7,300
198,43,0,300
199,43,4,300
