episode,total_done,total_col,step
0,0,8,300
1,0,9,300
2,1,7,224
3,1,9,300
4,1,0,300
5,1,6,300
6,1,0,300
7,1,4,300
8,1,7,300
9,1,2,300
10,1,7,300
11,1,5,300
12,1,2,300
13,2,2,212
14,2,0,300
15,2,1,300
16,2,3,300
17,2,5,300
18,2,4,300
19,2,1,300
20,2,2,300
21,2,0,300
22,2,1,300
23,2,3,300
24,2,9,300
25,2,2,300
26,2,0,300
27,3,16,254
28,3,0,300
29,3,4,300
30,4,4,144
31,4,10,300
32,5,0,94
33,5,4,300
34,5,0,300
35,5,9,300
36,5,0,300
37,6,2,151
38,7,1,121
39,8,2,84
40,8,2,300
41,8,1,300
42,8,6,300
43,8,0,300
44,8,5,300
45,8,5,300
46,9,0,257
47,9,0,300
48,9,0,300
49,9,0,300
50,9,0,300
51,9,0,300
52,10,4,184
53,10,4,300
54,11,5,79
55,11,8,300
56,11,0,300
57,12,5,163
58,13,1,248
59,13,13,300
60,13,3,300
61,13,1,300
62,13,11,300
63,13,2,300
64,14,1,200
65,14,5,300
66,14,0,300
67,15,9,90
68,15,4,300
69,15,2,300
70,15,6,300
71,15,0,300
72,16,2,144
73,17,0,101
74,18,0,153
75,18,1,300
76,18,0,300
77,19,2,119
78,19,14,300
79,20,6,240
80,20,0,300
81,21,0,176
82,21,10,300
83,21,0,300
84,22,2,284
85,23,0,127
86,23,1,300
87,23,0,300
88,23,3,300
89,23,1,300
90,24,2,233
91,25,5,195
92,26,0,30
93,26,4,300
94,27,3,225
95,28,0,154
96,28,2,300
97,28,2,300
98,29,1,195
99,30,0,210
100,30,0,300
101,30,5,300
102,30,2,300
103,30,0,300
104,31,4,180
105,31,0,300
106,31,9,300
107,31,4,300
108,32,4,145
109,33,3,202
110,34,4,53
111,34,13,300
112,35,0,145
113,35,1,300
114,36,0,220
115,36,9,300
116,36,1,300
117,36,7,300
118,36,3,300
119,36,10,300
120,36,3,300
121,37,7,177
122,37,1,300
123,38,4,128
124,39,2,147
125,40,0,58
126,40,4,300
127,40,5,300
128,40,1,300
129,40,7,300
130,41,2,239
131,41,1,300
132,42,6,241
133,42,1,300
134,42,4,300
135,42,2,300
136,42,1,300
137,42,0,300
138,42,0,300
139,42,13,300
140,42,1,300
141,42,0,300
142,42,8,300
143,42,5,300
144,42,1,300
145,43,1,26
146,43,3,300
147,43,3,300
148,43,0,300
149,43,15,300
150,43,2,300
151,43,0,300
152,44,0,35
153,44,2,300
154,45,3,278
155,45,2,300
156,45,1,300
157,46,1,105
158,46,0,300
159,47,4,223
160,48,3,126
161,48,0,300
162,48,1,300
163,48,3,300
164,48,8,300
165,48,3,300
166,48,1,300
167,49,5,70
168,49,6,300
169,50,0,127
170,50,2,300
171,50,0,300
172,50,5,300
173,50,8,300
174,50,2,300
175,50,2,300
176,51,2,208
177,51,7,300
178,51,1,300
179,52,4,84
180,53,2,296
181,53,0,300
182,54,1,264
183,54,2,300
184,54,6,300
185,54,0,300
186,54,7,300
187,54,3,300
188,55,12,274
189,55,7,300
190,56,0,49
191,56,5,300
192,56,0,300
193,56,0,300
194,56,1,300
195,56,0,300
196,57,1,54
197,57,5,300
198,57,4,300
199,58,2,46
