episode,total_done,total_col,step
0,0,5,300
1,1,1,71
2,1,0,300
3,1,3,300
4,2,3,253
5,2,7,300
6,2,0,300
7,2,0,300
8,2,11,300
9,2,0,300
10,2,0,300
11,3,5,236
12,3,5,300
13,3,0,300
14,4,7,219
15,5,0,238
16,5,6,300
17,5,7,300
18,5,0,300
19,5,0,300
20,6,4,285
21,7,7,208
22,7,3,300
23,7,2,300
24,7,0,300
25,7,1,300
26,7,2,300
27,8,0,219
28,8,0,300
29,8,5,300
30,9,4,146
31,9,0,300
32,9,6,300
33,9,5,300
34,9,6,300
35,9,3,300
36,9,0,300
37,9,13,300
38,10,2,276
39,11,1,272
40,11,1,300
41,11,4,300
42,11,0,300
43,11,3,300
44,12,0,252
45,13,1,149
46,13,1,300
47,13,2,300
48,14,0,285
49,15,5,144
50,15,6,300
51,15,2,300
52,16,12,280
53,16,0,300
54,16,7,300
55,16,4,300
56,16,9,300
57,16,0,300
58,17,3,224
59,17,9,300
60,18,0,212
61,18,12,300
62,18,3,300
63,18,7,300
64,18,9,300
65,18,2,300
66,18,0,300
67,18,1,300
68,18,1,300
69,19,6,237
70,19,5,300
71,19,6,300
72,19,3,300
73,19,0,300
74,20,8,294
75,21,7,144
76,22,2,191
77,23,5,256
78,23,0,300
79,23,0,300
80,23,6,300
81,24,1,205
82,24,1,300
83,24,6,300
84,24,5,300
85,24,1,300
86,24,5,300
87,24,3,300
88,25,7,174
89,25,2,300
90,25,6,300
91,25,1,300
92,25,1,300
93,25,12,300
94,26,9,149
95,26,1,300
96,26,9,300
97,26,2,300
98,26,0,300
99,26,4,300
100,26,3,300
101,26,0,300
102,26,5,300
103,26,1,300
104,26,5,300
105,27,10,199
106,27,0,300
107,27,0,300
108,27,7,300
109,28,6,221
110,28,6,300
111,28,0,300
112,28,8,300
113,28,1,300
114,28,2,300
115,28,16,300
116,28,11,300
117,28,3,300
118,28,2,300
119,28,1,300
120,28,1,300
121,28,1,300
122,28,7,300
123,28,0,300
124,28,4,300
125,28,4,300
126,28,10,300
127,28,0,300
128,28,7,300
129,28,6,300
130,28,1,300
131,29,7,220
132,29,3,300
133,29,0,300
134,29,4,300
135,30,5,131
136,31,3,212
137,31,0,300
138,31,3,300
139,31,15,300
140,31,8,300
141,31,0,300
142,31,3,300
143,31,7,300
144,31,1,300
145,31,3,300
146,31,11,300
147,31,0,300
148,31,4,300
149,31,16,300
150,31,1,300
151,31,1,300
152,31,5,300
153,31,3,300
154,31,13,300
155,32,7,289
156,32,5,300
157,32,4,300
158,32,7,300
159,32,2,300
160,32,2,300
161,32,22,300
162,32,4,300
163,32,0,300
164,32,3,300
165,33,3,123
166,33,6,300
167,34,9,233
168,34,8,300
169,34,0,300
170,34,6,300
171,34,2,300
172,35,1,116
173,35,3,300
174,35,0,300
175,35,2,300
176,35,3,300
177,35,4,300
178,35,4,300
179,35,5,300
180,35,0,300
181,35,0,300
182,35,0,300
183,35,0,300
184,35,3,300
185,35,7,300
186,35,3,300
187,35,4,300
188,35,5,300
189,35,7,300
190,35,0,300
191,36,0,176
192,37,0,47
193,37,7,300
194,37,3,300
195,37,2,300
196,38,0,273
197,39,2,219
198,40,5,300
199,40,4,300
