Agent 0,Agent 1,avg,min,max,steps,trend
325.5,331.5,328.5,325.5,331.5,169,324.8809514608065
330.3333333333333,331.3333333333333,330.8333333333333,330.3333333333333,331.3333333333333,170,324.8030609765158
324.1666666666667,331.3333333333333,327.75,324.1666666666667,331.3333333333333,171,324.72249149196983
328.6666666666667,284.8333333333333,306.75,284.8333333333333,328.6666666666667,172,324.6393454523477
367.3333333333333,249.83333333333334,308.5833333333333,249.83333333333334,367.3333333333333,173,324.55372469409417
277.5,249.5,263.5,249.5,277.5,174,324.4657304449199
413.8333333333333,330.8333333333333,372.3333333333333,330.8333333333333,413.8333333333333,175,324.37546332380157
368.0,412.8333333333333,390.41666666666663,368.0,412.8333333333333,176,324.2830233409814
346.5,248.0,297.25,248.0,346.5,177,324.1885098979677
281.3333333333333,247.5,264.41666666666663,247.5,281.3333333333333,178,324.0920217875345
323.5,331.3333333333333,327.41666666666663,323.5,331.3333333333333,179,323.99365719372173
283.0,249.5,266.25,249.5,283.0,180,323.89351369183515
278.8333333333333,249.83333333333334,264.3333333333333,249.83333333333334,278.8333333333333,181,323.79168824844623
388.8333333333333,297.1666666666667,343.0,297.1666666666667,388.8333333333333,182,323.6882772213926
324.6666666666667,249.16666666666666,286.9166666666667,249.16666666666666,324.6666666666667,183,323.58337635977733
281.0,166.66666666666666,223.83333333333331,166.66666666666666,281.0,184,323.47708080396967
279.0,249.5,264.25,249.5,279.0,185,323.36948508560454
313.8333333333333,331.0,322.41666666666663,313.8333333333333,331.0,186,323.26068312758275
275.0,248.5,261.75,248.5,275.0,187,323.15076824407095
272.8333333333333,190.5,231.66666666666666,190.5,272.8333333333333,188,323.03983314050157
314.5,332.6666666666667,323.58333333333337,314.5,332.6666666666667,189,322.92796991357295
293.3333333333333,249.66666666666666,271.5,249.66666666666666,293.3333333333333,190,322.81527005124934
278.3333333333333,248.66666666666666,263.5,248.66666666666666,278.3333333333333,191,322.7018244327607
401.1666666666667,390.3333333333333,395.75,390.3333333333333,401.1666666666667,192,322.58772332860286
277.5,166.0,221.75,166.0,277.5,193,322.4730564005376
359.3333333333333,249.0,304.16666666666663,249.0,359.3333333333333,194,322.35791270159234
280.6666666666667,249.5,265.08333333333337,249.5,280.6666666666667,195,322.2423806760605
280.5,168.83333333333334,224.66666666666669,168.83333333333334,280.5,196,322.1265481595014
283.1666666666667,165.16666666666666,224.16666666666669,165.16666666666666,283.1666666666667,197,322.01050237874
281.1666666666667,332.1666666666667,306.6666666666667,281.1666666666667,332.1666666666667,198,321.89432995186723
284.3333333333333,169.0,226.66666666666666,169.0,284.3333333333333,199,321.7781168882399
362.0,329.1666666666667,345.58333333333337,329.1666666666667,362.0,200,321.6619485884805
322.1666666666667,332.5,327.33333333333337,322.1666666666667,332.5,201,321.5459098444776
403.6666666666667,332.0,367.83333333333337,332.0,403.6666666666667,202,321.4300848393853
279.0,313.3333333333333,296.16666666666663,279.0,313.3333333333333,203,321.31455714762393
360.5,247.33333333333334,303.9166666666667,247.33333333333334,360.5,204,321.1994097348793
290.0,165.83333333333334,227.91666666666669,165.83333333333334,290.0,205,321.08472495810327
412.3333333333333,331.8333333333333,372.0833333333333,331.8333333333333,412.3333333333333,206,320.9705845655135
320.0,413.3333333333333,366.66666666666663,320.0,413.3333333333333,207,320.8570696965934
319.5,332.1666666666667,325.83333333333337,319.5,332.1666666666667,208,320.7442608820924
318.1666666666667,332.6666666666667,325.4166666666667,318.1666666666667,332.6666666666667,209,320.63223804402566
276.5,248.66666666666666,262.5833333333333,248.66666666666666,276.5,210,320.5210804956742
276.3333333333333,247.66666666666666,262.0,247.66666666666666,276.3333333333333,211,320.4108669415848
276.3333333333333,245.0,260.66666666666663,245.0,276.3333333333333,212,320.30167547757026
359.8333333333333,332.0,345.91666666666663,332.0,359.8333333333333,213,320.193583590709
351.5,241.5,296.5,241.5,351.5,214,320.0866681593456
276.1666666666667,242.83333333333334,259.5,242.83333333333334,276.1666666666667,215,319.9810054530901
276.8333333333333,249.33333333333334,263.0833333333333,249.33333333333334,276.8333333333333,216,319.87667113281873
332.0,331.5,331.75,331.5,332.0,217,319.77374025067326
318.5,248.83333333333334,283.6666666666667,248.83333333333334,318.5,218,319.6722872500615
332.6666666666667,336.1666666666667,334.4166666666667,332.6666666666667,336.1666666666667,219,319.57238596565713
317.3333333333333,336.8333333333333,327.0833333333333,317.3333333333333,336.8333333333333,220,319.4741096233995
249.66666666666666,166.33333333333334,208.0,166.33333333333334,249.66666666666666,221,319.3775308404939
276.8333333333333,248.5,262.66666666666663,248.5,276.8333333333333,222,319.28272162541145
278.8333333333333,324.6666666666667,301.75,278.8333333333333,324.6666666666667,223,319.18975337788913
277.6666666666667,330.3333333333333,304.0,277.6666666666667,330.3333333333333,224,319.0986968889298
414.6666666666667,166.0,290.33333333333337,166.0,414.6666666666667,225,319.009622340802
320.1666666666667,331.8333333333333,326.0,320.1666666666667,331.8333333333333,226,318.92259930704034
318.8333333333333,248.66666666666666,283.75,248.66666666666666,318.8333333333333,227,318.83769675244514
321.6666666666667,166.0,243.83333333333334,166.0,321.6666666666667,228,318.7549830330825
290.3333333333333,249.66666666666666,270.0,249.66666666666666,290.3333333333333,229,318.67452589628454
288.1666666666667,279.8333333333333,284.0,279.8333333333333,288.1666666666667,230,318.59639248064906
234.0,241.66666666666666,237.83333333333331,234.0,241.66666666666666,231,318.5206493160398
237.66666666666666,215.16666666666666,226.41666666666666,215.16666666666666,237.66666666666666,232,318.4473623235863
212.66666666666666,165.66666666666666,189.16666666666666,165.66666666666666,212.66666666666666,233,318.3765968156839
211.33333333333334,168.83333333333334,190.08333333333334,168.83333333333334,211.33333333333334,234,318.3084174959939
214.5,169.0,191.75,169.0,214.5,235,318.24288845944335
311.0,238.66666666666666,274.8333333333333,238.66666666666666,311.0,236,318.1800731922252
326.1666666666667,263.3333333333333,294.75,263.3333333333333,326.1666666666667,237,318.1200345717982
337.6666666666667,226.5,282.08333333333337,226.5,337.6666666666667,238,318.06283486688693
338.1666666666667,219.33333333333334,278.75,219.33333333333334,338.1666666666667,239,318.0085357374818
359.3333333333333,248.33333333333334,303.8333333333333,248.33333333333334,359.3333333333333,240,317.95719823483915
406.5,327.6666666666667,367.08333333333337,327.6666666666667,406.5,241,317.9088828014811
323.0,244.16666666666666,283.5833333333333,244.16666666666666,323.0,242,317.8636492711957
315.0,165.33333333333334,240.16666666666669,165.33333333333334,315.0,243,317.82155686903667
279.6666666666667,221.16666666666666,250.41666666666669,221.16666666666666,279.6666666666667,244,317.78266421132366
388.5,301.6666666666667,345.08333333333337,301.6666666666667,388.5,245,317.7470293056422
367.5,239.33333333333334,303.4166666666667,239.33333333333334,367.5,246,317.7147095508436
362.0,247.66666666666666,304.8333333333333,247.66666666666666,362.0,247,317.6857617370451
295.5,228.0,261.75,228.0,295.5,248,317.66024204562973
368.5,245.33333333333334,306.9166666666667,245.33333333333334,368.5,249,317.63820604924626
338.0,232.83333333333334,285.4166666666667,232.83333333333334,338.0,250,317.61970871180955
373.3333333333333,211.66666666666666,292.5,211.66666666666666,373.3333333333333,251,317.60480438850004
316.3333333333333,203.5,259.91666666666663,203.5,316.3333333333333,252,317.5935468257642
373.0,248.5,310.75,248.5,373.0,253,317.58598916131416
367.5,248.66666666666666,308.0833333333333,248.66666666666666,367.5,254,317.5821839241281
368.6666666666667,250.0,309.33333333333337,250.0,368.6666666666667,255,317.58218303444994
355.8333333333333,247.33333333333334,301.5833333333333,247.33333333333334,355.8333333333333,256,317.5860378037894
352.0,247.66666666666666,299.8333333333333,247.66666666666666,352.0,257,317.5937989349221
360.0,248.0,304.0,248.0,360.0,258,317.6055165218895
362.0,248.83333333333334,305.4166666666667,248.83333333333334,362.0,259,317.62124004999896
341.1666666666667,249.5,295.33333333333337,249.5,341.1666666666667,260,317.6410183958235
363.6666666666667,249.33333333333334,306.5,249.33333333333334,363.6666666666667,261,317.6648998272021
359.6666666666667,259.5,309.58333333333337,259.5,359.6666666666667,262,317.69293200323966
321.6666666666667,244.5,283.08333333333337,244.5,321.6666666666667,263,317.7251619743068
364.5,248.5,306.5,248.5,364.5,264,317.76163618204004
374.3333333333333,248.83333333333334,311.5833333333333,248.83333333333334,374.3333333333333,265,317.80240045934175
331.1666666666667,249.0,290.08333333333337,249.0,331.1666666666667,266,317.84750003038005
402.0,332.1666666666667,367.08333333333337,332.1666666666667,402.0,267,317.896979510589
399.8333333333333,312.8333333333333,356.3333333333333,312.8333333333333,399.8333333333333,268,317.9508829066685
322.0,248.33333333333334,285.1666666666667,248.33333333333334,322.0,269,318.0092536165842
337.5,248.5,293.0,248.5,337.5,270,318.07213442956777
292.3333333333333,250.66666666666666,271.5,250.66666666666666,292.3333333333333,271,318.13956752611654
415.0,248.83333333333334,331.9166666666667,248.83333333333334,415.0,272,318.21159447799374
371.6666666666667,249.5,310.58333333333337,249.5,371.6666666666667,273,318.2882562482285
276.1666666666667,332.5,304.33333333333337,276.1666666666667,332.5,274,318.3695931911157
270.5,272.1666666666667,271.33333333333337,270.5,272.1666666666667,275,318.45564505221614
364.5,326.5,345.5,326.5,364.5,276,318.54645096835645
399.1666666666667,414.5,406.83333333333337,399.1666666666667,414.5,277,318.6420494676291
332.1666666666667,249.16666666666666,290.6666666666667,249.16666666666666,332.1666666666667,278,318.74247846939227
361.6666666666667,412.1666666666667,386.9166666666667,361.6666666666667,412.1666666666667,279,318.8477752842702
349.6666666666667,392.8333333333333,371.25,349.6666666666667,392.8333333333333,280,318.95797661415287
291.0,332.6666666666667,311.83333333333337,291.0,332.6666666666667,281,319.0731185521961
373.5,314.5,344.0,314.5,373.5,282,319.1932365828215
332.3333333333333,249.0,290.66666666666663,249.0,332.3333333333333,283,319.31836558171665
369.3333333333333,286.6666666666667,328.0,286.6666666666667,369.3333333333333,284,319.44853981583486
373.0,331.8333333333333,352.41666666666663,331.8333333333333,373.0,285,319.58379294339534
373.1666666666667,303.6666666666667,338.4166666666667,303.6666666666667,373.1666666666667,286,319.72415801388314
290.6666666666667,249.33333333333334,270.0,249.33333333333334,290.6666666666667,287,319.86966746804916
332.1666666666667,249.33333333333334,290.75,249.33333333333334,332.1666666666667,288,320.02035313791004
331.8333333333333,249.16666666666666,290.5,249.16666666666666,331.8333333333333,289,320.1762462467484
405.1666666666667,320.8333333333333,363.0,320.8333333333333,405.1666666666667,290,320.3373774091126
342.6666666666667,301.8333333333333,322.25,301.8333333333333,342.6666666666667,291,320.50377663081696
364.1666666666667,388.6666666666667,376.4166666666667,364.1666666666667,388.6666666666667,292,320.67547330894155
290.5,250.16666666666666,270.3333333333333,250.16666666666666,290.5,293,320.8524962318323
374.0,323.8333333333333,348.91666666666663,323.8333333333333,374.0,294,321.03487357910086
373.1666666666667,297.5,335.33333333333337,297.5,373.1666666666667,295,321.22263292162506
328.8333333333333,312.5,320.66666666666663,312.5,328.8333333333333,296,321.41580122154824
370.3333333333333,411.3333333333333,390.8333333333333,370.3333333333333,411.3333333333333,297,321.6144048322797
369.5,327.5,348.5,327.5,369.5,298,321.8184694984946
370.3333333333333,247.16666666666666,308.75,247.16666666666666,370.3333333333333,299,322.02802035613394
360.8333333333333,243.33333333333334,302.0833333333333,243.33333333333334,360.8333333333333,300,322.24308193240455
366.3333333333333,412.8333333333333,389.5833333333333,366.3333333333333,412.8333333333333,301,322.4636781457791
373.3333333333333,331.1666666666667,352.25,331.1666666666667,373.3333333333333,302,322.68983230599605
374.0,331.5,352.75,331.5,374.0,303,322.9215671140599
374.3333333333333,331.5,352.91666666666663,331.5,374.3333333333333,304,323.1589046622406
415.3333333333333,332.1666666666667,373.75,332.1666666666667,415.3333333333333,305,323.40186643407446
415.3333333333333,332.5,373.91666666666663,332.5,415.3333333333333,306,323.65047330436323
414.6666666666667,248.0,331.33333333333337,248.0,414.6666666666667,307,323.90474553917466
414.3333333333333,330.8333333333333,372.5833333333333,330.8333333333333,414.3333333333333,308,324.16470279584223
371.1666666666667,411.8333333333333,391.5,371.1666666666667,411.8333333333333,309,324.4303641229655
415.0,248.5,331.75,248.5,415.0,310,324.70174796040965
373.6666666666667,249.16666666666666,311.4166666666667,249.16666666666666,373.6666666666667,311,324.97887213930574
373.6666666666667,331.3333333333333,352.5,331.3333333333333,373.6666666666667,312,325.2617538820508
413.5,332.3333333333333,372.91666666666663,332.3333333333333,413.5,313,325.5504098023075
373.6666666666667,331.6666666666667,352.6666666666667,331.6666666666667,373.6666666666667,314,325.8448559050045
374.0,332.3333333333333,353.16666666666663,332.3333333333333,374.0,315,326.1451075863364
373.1666666666667,414.3333333333333,393.75,373.1666666666667,414.3333333333333,316,326.4511796337633
373.5,332.3333333333333,352.91666666666663,332.3333333333333,373.5,317,326.7630862260114
415.5,331.8333333333333,373.66666666666663,331.8333333333333,415.5,318,327.0808409330728
374.1666666666667,415.6666666666667,394.9166666666667,374.1666666666667,415.6666666666667,319,327.40445671620523
372.1666666666667,413.8333333333333,393.0,372.1666666666667,413.8333333333333,320,327.73394592793244
414.5,331.1666666666667,372.83333333333337,331.1666666666667,414.5,321,328.0693203120439
373.8333333333333,331.5,352.66666666666663,331.5,373.8333333333333,322,328.41059100359496
